IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
80478,03/11/2018,12/11/2018,3,256,28,1,1,1000004436,
80479,22/10/2018,26/10/2018,1,237,133,1,1,1000004437,
80480,22/12/2018,30/12/2018,3,258,64,1,1,1000004438,
80481,12/03/2018,21/03/2018,4,254,35,1,1,1000004439,
80482,16/08/2018,28/08/2018,2,276,70,1,1,1000004440,
80483,16/03/2018,23/03/2018,1,260,4,1,1,1000004441,
80484,19/02/2018,01/03/2018,4,221,267,1,1,1000004442,
80485,03/06/2018,06/06/2018,1,267,32,1,1,1000004443,
80486,21/04/2018,02/05/2018,3,229,18,1,1,1000004444,
80487,21/02/2018,03/03/2018,4,228,89,1,1,1000004445,
80488,30/01/2018,06/02/2018,4,201,156,1,1,1000004446,
80489,14/03/2018,20/03/2018,1,276,292,1,1,1000004447,
80490,16/05/2018,28/05/2018,4,230,297,1,1,1000004448,
80491,12/11/2018,22/11/2018,2,286,264,1,1,1000004449,
80492,17/09/2018,29/09/2018,4,278,207,1,1,1000004450,
80493,07/11/2018,20/11/2018,3,276,222,1,1,1000004451,
80494,26/07/2018,05/08/2018,1,226,253,1,1,1000004452,
80495,13/03/2018,22/03/2018,2,211,190,1,1,1000004453,
80496,30/01/2018,09/02/2018,1,215,72,1,1,1000004454,
80497,20/11/2018,01/12/2018,4,247,246,1,1,1000004455,
80498,24/01/2018,27/01/2018,1,229,189,1,1,1000004456,
80499,11/08/2018,13/08/2018,3,285,226,1,1,1000004457,
80500,23/12/2018,30/12/2018,4,202,201,1,1,1000004458,
80501,21/10/2018,28/10/2018,2,294,55,1,1,1000004459,
80502,18/07/2018,29/07/2018,3,207,128,1,1,1000004460,
80503,07/09/2018,08/09/2018,2,239,4,1,1,1000004461,
80504,24/05/2018,28/05/2018,2,279,47,1,1,1000004462,
80505,07/07/2018,21/07/2018,1,268,5,1,1,1000004463,
80506,23/07/2018,30/07/2018,4,252,60,1,1,1000004464,
80507,05/12/2018,20/12/2018,2,283,23,1,1,1000004465,
80508,15/02/2018,17/02/2018,4,272,270,1,1,1000004466,
80509,23/12/2018,26/12/2018,4,289,191,1,1,1000004467,
80510,25/02/2018,03/03/2018,1,286,146,1,1,1000004468,
80511,17/07/2018,26/07/2018,1,251,144,1,1,1000004469,
80512,12/11/2018,24/11/2018,1,247,279,1,1,1000004470,
80513,25/05/2018,30/05/2018,3,227,63,1,1,1000004471,
80514,02/03/2018,13/03/2018,1,236,137,1,1,1000004472,
80515,05/07/2018,18/07/2018,4,242,294,1,1,1000004473,
80516,11/12/2018,25/12/2018,4,244,65,1,1,1000004474,
80517,12/09/2018,14/09/2018,4,299,192,1,1,1000004475,
80518,23/04/2018,03/05/2018,1,293,21,1,1,1000004476,
80519,05/04/2018,09/04/2018,3,256,129,1,1,1000004477,
80520,11/08/2018,21/08/2018,1,273,193,1,1,1000004478,
80521,10/12/2018,23/12/2018,4,239,98,1,1,1000004479,
80522,23/09/2018,03/10/2018,1,282,209,1,1,1000004480,
80523,16/12/2018,17/12/2018,3,219,127,1,1,1000004481,
80524,29/07/2018,01/08/2018,3,277,257,1,1,1000004482,
80525,08/11/2018,15/11/2018,2,249,57,1,1,1000004483,
80526,15/05/2018,30/05/2018,1,214,28,1,1,1000004484,
80527,02/12/2018,15/12/2018,3,254,168,1,1,1000004485,
80528,16/02/2018,20/02/2018,2,249,263,1,1,1000004486,
80529,18/12/2018,20/12/2018,3,228,142,1,1,1000004487,
80530,28/03/2018,29/03/2018,3,293,266,1,1,1000004488,
80531,20/10/2018,27/10/2018,3,231,244,1,1,1000004489,
80532,31/03/2018,01/04/2018,4,228,210,1,1,1000004490,
80533,01/10/2018,04/10/2018,2,253,164,1,1,1000004491,
80534,18/05/2018,31/05/2018,2,242,182,1,1,1000004492,
80535,17/04/2018,21/04/2018,3,247,41,1,1,1000004493,
80536,21/11/2018,03/12/2018,1,291,190,1,1,1000004494,
80537,20/05/2018,23/05/2018,4,258,47,1,1,1000004495,
80538,17/12/2018,22/12/2018,4,241,146,1,1,1000004496,
80539,22/12/2018,03/01/2019,4,265,163,1,1,1000004497,
80540,17/09/2018,18/09/2018,4,274,133,1,1,1000004498,
80541,10/01/2018,14/01/2018,1,210,87,1,1,1000004499,
80542,03/02/2018,16/02/2018,2,217,244,1,1,1000004500,
80543,11/06/2018,14/06/2018,1,266,75,1,1,1000004501,
80544,25/04/2018,27/04/2018,3,297,5,1,1,1000004502,
80545,21/02/2018,07/03/2018,2,232,174,1,1,1000004503,
80546,09/04/2018,13/04/2018,3,237,215,1,1,1000004504,
80547,04/07/2018,11/07/2018,3,292,195,1,1,1000004505,
80548,25/08/2018,29/08/2018,2,284,84,1,1,1000004506,
80549,16/06/2018,30/06/2018,4,254,141,1,1,1000004507,
80550,23/01/2018,27/01/2018,4,252,137,1,1,1000004508,
80551,02/04/2018,05/04/2018,4,244,105,1,1,1000004509,
80552,26/08/2018,04/09/2018,3,293,25,1,1,1000004510,
80553,23/08/2018,26/08/2018,4,224,159,1,1,1000004511,
80554,18/11/2018,27/11/2018,4,252,121,1,1,1000004512,
80555,15/10/2018,24/10/2018,1,234,153,1,1,1000004513,
80556,18/11/2018,25/11/2018,2,265,126,1,1,1000004514,
80557,14/04/2018,20/04/2018,3,225,80,1,1,1000004515,
80558,14/03/2018,28/03/2018,3,214,114,1,1,1000004516,
80559,30/10/2018,31/10/2018,4,231,53,1,1,1000004517,
80560,01/03/2018,14/03/2018,2,222,167,1,1,1000004518,
80561,18/12/2018,02/01/2019,2,256,158,1,1,1000004519,
80562,26/04/2018,02/05/2018,1,270,216,1,1,1000004520,
80563,28/09/2018,06/10/2018,4,206,175,1,1,1000004521,
80564,03/05/2018,13/05/2018,2,265,242,1,1,1000004522,
80565,30/04/2018,13/05/2018,1,216,187,1,1,1000004523,
80566,07/04/2018,13/04/2018,1,218,114,1,1,1000004524,
80567,24/02/2018,03/03/2018,2,231,143,1,1,1000004525,
80568,02/11/2018,10/11/2018,1,231,106,1,1,1000004526,
80569,18/08/2018,23/08/2018,1,208,117,1,1,1000004527,
80570,23/02/2018,28/02/2018,2,270,1,1,1,1000004528,
80571,30/09/2018,07/10/2018,1,224,291,1,1,1000004529,
80572,29/03/2018,01/04/2018,3,202,8,1,1,1000004530,
80573,13/01/2018,25/01/2018,1,273,204,1,1,1000004531,
80574,15/03/2018,30/03/2018,2,235,194,1,1,1000004532,
80575,13/11/2018,15/11/2018,4,241,274,1,1,1000004533,
80576,18/10/2018,19/10/2018,2,250,203,1,1,1000004534,
80577,18/11/2018,21/11/2018,2,295,69,1,1,1000004535,
80578,16/04/2018,18/04/2018,4,255,238,1,1,1000004536,
80579,01/07/2018,15/07/2018,4,291,111,1,1,1000004537,
80580,24/07/2018,03/08/2018,3,242,128,1,1,1000004538,
80581,20/04/2018,01/05/2018,2,266,151,1,1,1000004539,
80582,08/12/2018,20/12/2018,2,235,76,1,1,1000004540,
80583,23/11/2018,02/12/2018,2,278,228,1,1,1000004541,
80584,27/02/2018,14/03/2018,2,224,287,1,1,1000004542,
80585,07/04/2018,14/04/2018,1,277,78,1,1,1000004543,
80586,02/02/2018,08/02/2018,3,274,60,1,1,1000004544,
80587,18/07/2018,26/07/2018,4,273,274,1,1,1000004545,
80588,15/04/2018,18/04/2018,1,220,280,1,1,1000004546,
80589,26/07/2018,10/08/2018,3,205,53,1,1,1000004547,
80590,14/04/2018,15/04/2018,1,264,56,1,1,1000004548,
80591,10/04/2018,12/04/2018,2,242,238,1,1,1000004549,
80592,27/11/2018,04/12/2018,3,234,284,1,1,1000004550,
80593,15/11/2018,16/11/2018,2,299,65,1,1,1000004551,
80594,05/06/2018,07/06/2018,1,266,105,1,1,1000004552,
80595,20/03/2018,26/03/2018,1,289,264,1,1,1000004553,
80596,26/07/2018,09/08/2018,2,297,129,1,1,1000004554,
80597,06/02/2018,20/02/2018,1,275,224,1,1,1000004555,
80598,07/11/2018,18/11/2018,3,249,93,1,1,1000004556,
80599,14/03/2018,28/03/2018,3,291,35,1,1,1000004557,
80600,14/12/2018,22/12/2018,1,234,184,1,1,1000004558,
80601,26/12/2018,31/12/2018,3,260,106,1,1,1000004559,
80602,24/08/2018,01/09/2018,4,221,247,1,1,1000004560,
80603,02/01/2018,12/01/2018,4,233,170,1,1,1000004561,
80604,03/10/2018,14/10/2018,1,232,162,1,1,1000004562,
80605,05/02/2018,17/02/2018,1,219,64,1,1,1000004563,
80606,15/11/2018,21/11/2018,2,273,297,1,1,1000004564,
80607,21/01/2018,04/02/2018,3,232,72,1,1,1000004565,
80608,10/08/2018,14/08/2018,2,246,137,1,1,1000004566,
80609,06/05/2018,07/05/2018,4,216,263,1,1,1000004567,
80610,07/07/2018,14/07/2018,3,237,292,1,1,1000004568,
80611,04/01/2018,13/01/2018,4,206,213,1,1,1000004569,
80612,14/08/2018,20/08/2018,1,273,30,1,1,1000004570,
80613,05/05/2018,10/05/2018,3,296,135,1,1,1000004571,
80614,08/04/2018,10/04/2018,3,249,217,1,1,1000004572,
80615,01/10/2018,09/10/2018,3,251,82,1,1,1000004573,
80616,16/08/2018,23/08/2018,4,295,88,1,1,1000004574,
80617,29/09/2018,09/10/2018,1,255,274,1,1,1000004575,
80618,11/05/2018,20/05/2018,1,230,16,1,1,1000004576,
80619,17/03/2018,19/03/2018,1,252,225,1,1,1000004577,
80620,15/10/2018,21/10/2018,4,295,237,1,1,1000004578,
80621,11/07/2018,16/07/2018,2,221,17,1,1,1000004579,
80622,31/07/2018,11/08/2018,2,292,128,1,1,1000004580,
80623,05/05/2018,14/05/2018,3,201,267,1,1,1000004581,
80624,17/02/2018,26/02/2018,2,272,171,1,1,1000004582,
80625,03/08/2018,10/08/2018,2,205,44,1,1,1000004583,
80626,25/05/2018,01/06/2018,2,201,112,1,1,1000004584,
80627,28/01/2018,04/02/2018,3,242,92,1,1,1000004585,
80628,25/03/2018,30/03/2018,2,289,243,1,1,1000004586,
80629,01/08/2018,13/08/2018,2,234,98,1,1,1000004587,
80630,26/12/2018,29/12/2018,3,285,71,1,1,1000004588,
80631,17/11/2018,20/11/2018,3,224,179,1,1,1000004589,
80632,16/04/2018,23/04/2018,1,277,281,1,1,1000004590,
80633,02/05/2018,14/05/2018,4,225,72,1,1,1000004591,
80634,14/02/2018,19/02/2018,4,230,212,1,1,1000004592,
80635,26/02/2018,09/03/2018,3,270,194,1,1,1000004593,
80636,13/07/2018,28/07/2018,3,293,105,1,1,1000004594,
80637,24/10/2018,27/10/2018,4,243,169,1,1,1000004595,
80638,26/04/2018,11/05/2018,3,241,226,1,1,1000004596,
80639,26/04/2018,08/05/2018,2,248,297,1,1,1000004597,
80640,13/07/2018,28/07/2018,4,232,91,1,1,1000004598,
80641,09/04/2018,23/04/2018,1,210,286,1,1,1000004599,
80642,29/01/2018,11/02/2018,3,295,226,1,1,1000004600,
80643,11/07/2018,20/07/2018,4,256,138,1,1,1000004601,
80644,15/04/2018,22/04/2018,2,268,105,1,1,1000004602,
80645,28/11/2018,04/12/2018,2,229,161,1,1,1000004603,
80646,14/01/2018,20/01/2018,4,246,299,1,1,1000004604,
80647,14/07/2018,25/07/2018,2,268,87,1,1,1000004605,
80648,23/01/2018,31/01/2018,2,268,221,1,1,1000004606,
80649,10/11/2018,22/11/2018,4,278,238,1,1,1000004607,
80650,17/08/2018,01/09/2018,1,241,272,1,1,1000004608,
80651,24/11/2018,02/12/2018,4,251,35,1,1,1000004609,
80652,03/02/2018,06/02/2018,4,286,66,1,1,1000004610,
80653,06/04/2018,20/04/2018,3,259,277,1,1,1000004611,
80654,05/04/2018,06/04/2018,3,273,43,1,1,1000004612,
80655,30/07/2018,01/08/2018,2,206,38,1,1,1000004613,
80656,22/11/2018,03/12/2018,4,260,279,1,1,1000004614,
80657,17/11/2018,02/12/2018,3,233,202,1,1,1000004615,
80658,07/01/2018,19/01/2018,3,226,206,1,1,1000004616,
80659,29/01/2018,30/01/2018,4,213,83,1,1,1000004617,
80660,19/11/2018,28/11/2018,3,211,84,1,1,1000004618,
80661,18/06/2018,24/06/2018,2,272,81,1,1,1000004619,
80662,23/12/2018,25/12/2018,2,235,106,1,1,1000004620,
80663,05/08/2018,19/08/2018,4,273,209,1,1,1000004621,
80664,11/11/2018,25/11/2018,1,297,100,1,1,1000004622,
80665,28/06/2018,12/07/2018,4,229,269,1,1,1000004623,
80666,20/01/2018,02/02/2018,2,207,109,1,1,1000004624,
80667,03/08/2018,13/08/2018,3,285,9,1,1,1000004625,
80668,05/02/2018,07/02/2018,4,229,283,1,1,1000004626,
80669,04/08/2018,15/08/2018,2,245,11,1,1,1000004627,
80670,10/06/2018,18/06/2018,2,230,36,1,1,1000004628,
80671,30/09/2018,14/10/2018,1,270,295,1,1,1000004629,
80672,10/05/2018,11/05/2018,3,284,107,1,1,1000004630,
80673,23/04/2018,03/05/2018,3,281,258,1,1,1000004631,
80674,10/09/2018,23/09/2018,2,238,38,1,1,1000004632,
80675,14/07/2018,25/07/2018,2,252,127,1,1,1000004633,
80676,08/02/2018,22/02/2018,1,257,128,1,1,1000004634,
80677,03/07/2018,17/07/2018,4,268,105,1,1,1000004635,
80678,26/01/2018,28/01/2018,2,222,117,1,1,1000004636,
80679,21/11/2018,23/11/2018,2,212,145,1,1,1000004637,
80680,28/11/2018,05/12/2018,4,240,9,1,1,1000004638,
80681,18/03/2018,02/04/2018,3,239,238,1,1,1000004639,
80682,13/10/2018,19/10/2018,1,251,213,1,1,1000004640,
80683,02/02/2018,16/02/2018,2,219,119,1,1,1000004641,
80684,06/07/2018,16/07/2018,4,268,132,1,1,1000004642,
80685,09/12/2018,17/12/2018,1,216,95,1,1,1000004643,
80686,05/07/2018,19/07/2018,2,221,16,1,1,1000004644,
80687,19/04/2018,29/04/2018,3,235,189,1,1,1000004645,
80688,01/10/2018,03/10/2018,1,248,34,1,1,1000004646,
80689,27/06/2018,07/07/2018,2,218,144,1,1,1000004647,
80690,08/05/2018,20/05/2018,3,215,238,1,1,1000004648,
80691,27/01/2018,31/01/2018,4,268,45,1,1,1000004649,
80692,06/01/2018,09/01/2018,4,274,138,1,1,1000004650,
80693,16/09/2018,23/09/2018,4,237,95,1,1,1000004651,
80694,20/07/2018,01/08/2018,4,214,300,1,1,1000004652,
80695,15/11/2018,20/11/2018,1,207,27,1,1,1000004653,
80696,18/05/2018,23/05/2018,3,210,239,1,1,1000004654,
80697,02/09/2018,12/09/2018,4,224,57,1,1,1000004655,
80698,21/01/2018,30/01/2018,1,210,170,1,1,1000004656,
80699,10/01/2018,16/01/2018,1,290,136,1,1,1000004657,
80700,02/03/2018,04/03/2018,4,255,209,1,1,1000004658,
80701,22/11/2018,01/12/2018,3,234,293,1,1,1000004659,
80702,31/08/2018,02/09/2018,4,252,295,1,1,1000004660,
80703,27/12/2018,28/12/2018,1,245,201,1,1,1000004661,
80704,30/09/2018,03/10/2018,1,211,97,1,1,1000004662,
80705,24/10/2018,31/10/2018,3,259,1,1,1,1000004663,
80706,14/01/2018,27/01/2018,3,285,139,1,1,1000004664,
80707,30/03/2018,11/04/2018,4,229,276,1,1,1000004665,
80708,11/03/2018,25/03/2018,4,222,56,1,1,1000004666,
80709,22/08/2018,28/08/2018,3,253,101,1,1,1000004667,
80710,18/10/2018,29/10/2018,3,241,55,1,1,1000004668,
80711,16/03/2018,29/03/2018,4,255,3,1,1,1000004669,
80712,15/07/2018,21/07/2018,2,281,131,1,1,1000004670,
80713,05/10/2018,18/10/2018,4,293,244,1,1,1000004671,
80714,01/02/2018,13/02/2018,2,286,100,1,1,1000004672,
80715,12/05/2018,17/05/2018,4,234,125,1,1,1000004673,
80716,28/01/2018,08/02/2018,4,218,51,1,1,1000004674,
80717,05/01/2018,18/01/2018,2,203,210,1,1,1000004675,
80718,20/08/2018,27/08/2018,1,248,190,1,1,1000004676,
80719,13/11/2018,20/11/2018,2,285,141,1,1,1000004677,
80720,24/08/2018,29/08/2018,4,209,198,1,1,1000004678,
80721,26/11/2018,07/12/2018,1,255,232,1,1,1000004679,
80722,31/08/2018,10/09/2018,3,271,62,1,1,1000004680,
80723,31/03/2018,06/04/2018,3,232,83,1,1,1000004681,
80724,01/05/2018,06/05/2018,1,246,44,1,1,1000004682,
80725,22/01/2018,24/01/2018,1,281,191,1,1,1000004683,
80726,22/10/2018,06/11/2018,4,255,113,1,1,1000004684,
80727,14/08/2018,27/08/2018,4,253,30,1,1,1000004685,
80728,02/02/2018,13/02/2018,4,262,40,1,1,1000004686,
80729,01/03/2018,03/03/2018,4,282,103,1,1,1000004687,
80730,05/02/2018,11/02/2018,2,232,28,1,1,1000004688,
80731,07/04/2018,09/04/2018,4,264,16,1,1,1000004689,
80732,23/05/2018,07/06/2018,2,241,148,1,1,1000004690,
80733,20/10/2018,27/10/2018,4,288,127,1,1,1000004691,
80734,13/12/2018,28/12/2018,2,245,55,1,1,1000004692,
80735,26/05/2018,06/06/2018,1,286,290,1,1,1000004693,
80736,12/04/2018,26/04/2018,3,284,196,1,1,1000004694,
80737,02/09/2018,06/09/2018,2,263,123,1,1,1000004695,
80738,26/10/2018,08/11/2018,4,264,264,1,1,1000004696,
80739,17/08/2018,30/08/2018,1,235,293,1,1,1000004697,
80740,02/04/2018,09/04/2018,4,230,126,1,1,1000004698,
80741,28/04/2018,11/05/2018,2,236,141,1,1,1000004699,
80742,11/07/2018,16/07/2018,2,256,31,1,1,1000004700,
80743,13/12/2018,18/12/2018,1,213,299,1,1,1000004701,
80744,14/01/2018,29/01/2018,4,271,268,1,1,1000004702,
80745,16/03/2018,17/03/2018,1,232,215,1,1,1000004703,
80746,12/12/2018,27/12/2018,4,264,195,1,1,1000004704,
80747,01/12/2018,15/12/2018,2,253,254,1,1,1000004705,
80748,21/07/2018,05/08/2018,2,294,118,1,1,1000004706,
80749,30/08/2018,14/09/2018,3,207,108,1,1,1000004707,
80750,19/01/2018,26/01/2018,1,295,122,1,1,1000004708,
80751,03/09/2018,05/09/2018,4,260,128,1,1,1000004709,
80752,30/05/2018,11/06/2018,3,264,196,1,1,1000004710,
80753,28/09/2018,07/10/2018,4,277,185,1,1,1000004711,
80754,01/06/2018,07/06/2018,4,274,124,1,1,1000004712,
80755,14/08/2018,17/08/2018,3,291,300,1,1,1000004713,
80756,13/11/2018,18/11/2018,1,261,229,1,1,1000004714,
80757,26/02/2018,05/03/2018,3,206,108,1,1,1000004715,
80758,21/04/2018,24/04/2018,1,242,165,1,1,1000004716,
80759,16/12/2018,30/12/2018,1,215,183,1,1,1000004717,
80760,16/12/2018,23/12/2018,1,217,261,1,1,1000004718,
80761,18/11/2018,29/11/2018,4,261,14,1,1,1000004719,
80762,04/09/2018,19/09/2018,2,294,233,1,1,1000004720,
80763,22/09/2018,04/10/2018,3,218,267,1,1,1000004721,
80764,23/04/2018,02/05/2018,3,261,49,1,1,1000004722,
80765,17/12/2018,21/12/2018,3,206,27,1,1,1000004723,
80766,26/01/2018,28/01/2018,1,267,33,1,1,1000004724,
80767,28/02/2018,12/03/2018,2,243,42,1,1,1000004725,
80768,17/03/2018,22/03/2018,2,236,167,1,1,1000004726,
80769,27/05/2018,07/06/2018,4,226,214,1,1,1000004727,
80770,25/02/2018,10/03/2018,1,260,272,1,1,1000004728,
80771,22/02/2018,23/02/2018,2,225,188,1,1,1000004729,
80772,30/04/2018,04/05/2018,1,250,16,1,1,1000004730,
80773,23/09/2018,27/09/2018,4,218,99,1,1,1000004731,
80774,11/08/2018,23/08/2018,3,277,239,1,1,1000004732,
80775,26/08/2018,05/09/2018,2,213,267,1,1,1000004733,
80776,07/11/2018,11/11/2018,4,294,81,1,1,1000004734,
80777,14/10/2018,28/10/2018,2,292,171,1,1,1000004735,
80778,15/02/2018,18/02/2018,3,253,284,1,1,1000004736,
80779,21/12/2018,24/12/2018,2,272,122,1,1,1000004737,
80780,31/03/2018,15/04/2018,3,213,220,1,1,1000004738,
80781,17/01/2018,19/01/2018,4,209,50,1,1,1000004739,
80782,01/01/2018,05/01/2018,3,236,192,1,1,1000004740,
80783,22/06/2018,03/07/2018,3,216,249,1,1,1000004741,
80784,27/04/2018,01/05/2018,1,248,168,1,1,1000004742,
80785,25/04/2018,28/04/2018,2,289,152,1,1,1000004743,
80786,06/09/2018,13/09/2018,3,281,252,1,1,1000004744,
80787,22/01/2018,03/02/2018,2,274,246,1,1,1000004745,
80788,03/04/2018,09/04/2018,2,208,108,1,1,1000004746,
80789,26/07/2018,10/08/2018,2,289,246,1,1,1000004747,
80790,28/12/2018,03/01/2019,1,279,249,1,1,1000004748,
80791,31/08/2018,02/09/2018,1,279,143,1,1,1000004749,
80792,27/05/2018,08/06/2018,2,224,104,1,1,1000004750,
80793,15/08/2018,28/08/2018,2,289,85,1,1,1000004751,
80794,10/01/2018,15/01/2018,4,213,127,1,1,1000004752,
80795,26/12/2018,31/12/2018,1,218,211,1,1,1000004753,
80796,06/08/2018,08/08/2018,1,292,258,1,1,1000004754,
80797,09/06/2018,13/06/2018,3,298,142,1,1,1000004755,
80798,15/01/2018,30/01/2018,1,209,292,1,1,1000004756,
80799,16/09/2018,17/09/2018,2,283,213,1,1,1000004757,
80800,02/09/2018,13/09/2018,2,240,122,1,1,1000004758,
80801,26/07/2018,27/07/2018,3,236,200,1,1,1000004759,
80802,06/03/2018,14/03/2018,4,230,95,1,1,1000004760,
80803,04/06/2018,16/06/2018,4,258,184,1,1,1000004761,
80804,03/03/2018,16/03/2018,2,290,241,1,1,1000004762,
80805,27/07/2018,30/07/2018,1,235,157,1,1,1000004763,
80806,03/12/2018,15/12/2018,2,241,251,1,1,1000004764,
80807,17/06/2018,28/06/2018,1,237,99,1,1,1000004765,
80808,28/05/2018,06/06/2018,4,241,249,1,1,1000004766,
80809,07/05/2018,10/05/2018,1,210,144,1,1,1000004767,
80810,22/01/2018,26/01/2018,3,206,248,1,1,1000004768,
80811,07/05/2018,17/05/2018,1,288,19,1,1,1000004769,
80812,23/09/2018,08/10/2018,1,242,212,1,1,1000004770,
80813,15/01/2018,20/01/2018,4,208,129,1,1,1000004771,
80814,13/01/2018,22/01/2018,2,242,294,1,1,1000004772,
80815,19/05/2018,24/05/2018,4,212,19,1,1,1000004773,
80816,11/12/2018,24/12/2018,2,283,242,1,1,1000004774,
80817,15/11/2018,29/11/2018,2,201,153,1,1,1000004775,
80818,16/06/2018,28/06/2018,1,270,276,1,1,1000004776,
80819,08/04/2018,13/04/2018,1,296,164,1,1,1000004777,
80820,20/06/2018,22/06/2018,1,201,186,1,1,1000004778,
80821,13/11/2018,23/11/2018,2,216,107,1,1,1000004779,
80822,29/04/2018,12/05/2018,4,254,53,1,1,1000004780,
80823,03/10/2018,07/10/2018,2,284,144,1,1,1000004781,
80824,30/03/2018,13/04/2018,4,228,30,1,1,1000004782,
80825,21/08/2018,27/08/2018,4,272,294,1,1,1000004783,
80826,24/04/2018,04/05/2018,4,219,178,1,1,1000004784,
80827,06/09/2018,19/09/2018,1,230,191,1,1,1000004785,
80828,12/10/2018,16/10/2018,1,285,164,1,1,1000004786,
80829,26/04/2018,03/05/2018,4,287,31,1,1,1000004787,
80830,03/07/2018,05/07/2018,2,288,276,1,1,1000004788,
80831,26/11/2018,06/12/2018,3,265,270,1,1,1000004789,
80832,04/01/2018,14/01/2018,1,266,264,1,1,1000004790,
80833,17/06/2018,29/06/2018,3,218,123,1,1,1000004791,
80834,12/09/2018,20/09/2018,1,210,60,1,1,1000004792,
80835,02/10/2018,09/10/2018,2,218,285,1,1,1000004793,
80836,26/05/2018,06/06/2018,3,237,36,1,1,1000004794,
80837,06/04/2018,07/04/2018,3,206,197,1,1,1000004795,
80838,15/03/2018,19/03/2018,4,261,180,1,1,1000004796,
80839,26/08/2018,04/09/2018,1,247,46,1,1,1000004797,
80840,09/03/2018,18/03/2018,1,275,205,1,1,1000004798,
80841,01/08/2018,02/08/2018,2,275,196,1,1,1000004799,
80842,13/07/2018,14/07/2018,4,224,6,1,1,1000004800,
80843,22/05/2018,01/06/2018,1,221,57,1,1,1000004801,
80844,05/12/2018,17/12/2018,2,229,112,1,1,1000004802,
80845,03/01/2018,12/01/2018,1,257,16,1,1,1000004803,
80846,21/03/2018,01/04/2018,2,277,26,1,1,1000004804,
80847,31/10/2018,01/11/2018,1,267,214,1,1,1000004805,
80848,19/06/2018,02/07/2018,3,238,283,1,1,1000004806,
80849,29/05/2018,09/06/2018,3,207,99,1,1,1000004807,
80850,16/01/2018,18/01/2018,4,207,79,1,1,1000004808,
80851,18/09/2018,23/09/2018,4,226,295,1,1,1000004809,
80852,21/04/2018,22/04/2018,2,280,107,1,1,1000004810,
80853,14/08/2018,28/08/2018,3,204,21,1,1,1000004811,
80854,19/04/2018,23/04/2018,1,231,145,1,1,1000004812,
80855,31/08/2018,14/09/2018,3,286,215,1,1,1000004813,
80856,27/01/2018,05/02/2018,1,228,145,1,1,1000004814,
80857,12/09/2018,27/09/2018,2,286,215,1,1,1000004815,
80858,03/11/2018,06/11/2018,1,235,126,1,1,1000004816,
80859,01/07/2018,16/07/2018,2,291,99,1,1,1000004817,
80860,10/08/2018,16/08/2018,3,300,218,1,1,1000004818,
80861,14/09/2018,23/09/2018,2,282,101,1,1,1000004819,
80862,28/06/2018,02/07/2018,1,248,158,1,1,1000004820,
80863,16/09/2018,26/09/2018,4,210,75,1,1,1000004821,
80864,25/10/2018,04/11/2018,2,300,34,1,1,1000004822,
80865,01/02/2018,12/02/2018,1,290,131,1,1,1000004823,
80866,20/04/2018,03/05/2018,3,227,257,1,1,1000004824,
80867,16/08/2018,26/08/2018,1,218,270,1,1,1000004825,
80868,27/05/2018,08/06/2018,4,221,53,1,1,1000004826,
80869,22/02/2018,06/03/2018,3,249,91,1,1,1000004827,
80870,17/04/2018,30/04/2018,1,203,243,1,1,1000004828,
80871,20/11/2018,24/11/2018,1,282,209,1,1,1000004829,
80872,08/02/2018,10/02/2018,3,250,242,1,1,1000004830,
80873,15/11/2018,25/11/2018,2,224,117,1,1,1000004831,
80874,17/03/2018,01/04/2018,4,240,240,1,1,1000004832,
80875,22/09/2018,24/09/2018,3,226,1,1,1,1000004833,
80876,15/05/2018,17/05/2018,2,268,114,1,1,1000004834,
80877,30/06/2018,11/07/2018,4,262,53,1,1,1000004835,
80878,27/06/2018,03/07/2018,1,211,294,1,1,1000004836,
80879,11/05/2018,25/05/2018,3,216,175,1,1,1000004837,
80880,17/08/2018,21/08/2018,1,276,175,1,1,1000004838,
80881,24/12/2018,07/01/2019,4,281,94,1,1,1000004839,
80882,27/05/2018,09/06/2018,2,242,11,1,1,1000004840,
80883,14/11/2018,21/11/2018,4,263,212,1,1,1000004841,
80884,09/07/2018,13/07/2018,3,218,133,1,1,1000004842,
80885,30/11/2018,05/12/2018,1,246,245,1,1,1000004843,
80886,21/10/2018,03/11/2018,2,205,226,1,1,1000004844,
80887,12/10/2018,25/10/2018,2,285,194,1,1,1000004845,
80888,17/11/2018,24/11/2018,4,202,285,1,1,1000004846,
80889,10/05/2018,21/05/2018,4,217,111,1,1,1000004847,
80890,30/07/2018,04/08/2018,2,251,16,1,1,1000004848,
80891,14/02/2018,23/02/2018,4,214,279,1,1,1000004849,
80892,10/06/2018,24/06/2018,3,206,66,1,1,1000004850,
80893,07/03/2018,14/03/2018,3,286,128,1,1,1000004851,
80894,13/11/2018,20/11/2018,3,258,20,1,1,1000004852,
80895,21/02/2018,05/03/2018,1,283,36,1,1,1000004853,
80896,20/01/2018,31/01/2018,1,285,128,1,1,1000004854,
80897,14/08/2018,29/08/2018,1,263,106,1,1,1000004855,
80898,06/04/2018,16/04/2018,2,257,121,1,1,1000004856,
