IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
35375,05/07/2021,15/07/2021,4,260,203,0,0,1000004328,
35376,07/06/2021,08/06/2021,3,280,141,0,0,1000004329,
35377,28/03/2021,01/04/2021,2,297,22,1,1,1000004330,
35378,11/04/2021,21/04/2021,3,237,246,1,1,1000004331,
35379,13/09/2021,24/09/2021,4,248,293,1,1,1000004332,
35380,12/12/2021,25/12/2021,2,259,238,1,1,1000004333,
35381,27/06/2021,29/06/2021,4,214,216,1,1,1000004334,
35382,09/12/2021,12/12/2021,4,290,98,1,1,1000004335,
35383,24/06/2021,04/07/2021,4,271,26,0,0,1000004336,
35384,03/11/2021,10/11/2021,1,267,130,0,0,1000004337,
35385,03/04/2021,08/04/2021,2,298,130,0,0,1000004338,
35386,31/03/2021,14/04/2021,2,273,53,1,1,1000004339,
35387,05/04/2021,06/04/2021,3,283,181,0,0,1000004340,
35388,02/04/2021,10/04/2021,2,236,130,0,0,1000004341,
35389,27/05/2021,01/06/2021,4,201,27,0,0,1000004342,
35390,12/02/2021,18/02/2021,2,257,112,1,1,1000004343,
35391,29/08/2021,30/08/2021,3,204,162,1,1,1000004344,
35392,09/09/2021,20/09/2021,2,210,37,1,1,1000004345,
35393,09/08/2021,24/08/2021,4,294,192,1,1,1000004346,
35394,17/10/2021,22/10/2021,1,225,4,0,0,1000004347,
35395,04/09/2021,17/09/2021,4,282,71,0,0,1000004348,
35396,14/10/2021,19/10/2021,3,299,33,1,1,1000004349,
35397,14/08/2021,26/08/2021,3,204,220,0,0,1000004350,
35398,23/01/2021,25/01/2021,3,206,88,0,0,1000004351,
35399,21/12/2021,28/12/2021,4,290,135,0,0,1000004352,
35400,29/05/2021,08/06/2021,1,290,57,1,1,1000004353,
35401,15/08/2021,21/08/2021,4,278,87,1,1,1000004354,
35402,03/07/2021,14/07/2021,1,202,293,0,0,1000004355,
35403,16/08/2021,23/08/2021,1,237,63,1,1,1000004356,
35404,22/08/2021,31/08/2021,4,238,191,0,0,1000004357,
35405,12/01/2021,18/01/2021,1,220,180,1,1,1000004358,
35406,27/04/2021,30/04/2021,1,257,179,0,0,1000004359,
35407,22/08/2021,01/09/2021,3,201,218,1,1,1000004360,
35408,01/09/2021,15/09/2021,2,232,101,0,0,1000004361,
35409,11/03/2021,14/03/2021,1,227,130,0,0,1000004362,
35410,15/12/2021,17/12/2021,1,300,233,1,1,1000004363,
35411,16/08/2021,19/08/2021,4,230,209,0,0,1000004364,
35412,10/06/2021,11/06/2021,1,281,200,1,1,1000004365,
35413,20/03/2021,24/03/2021,4,296,289,1,1,1000004366,
35414,04/05/2021,10/05/2021,3,241,288,1,1,1000004367,
35415,10/01/2021,23/01/2021,2,250,138,0,0,1000004368,
35416,21/01/2021,23/01/2021,2,212,176,0,0,1000004369,
35417,07/02/2021,19/02/2021,1,242,131,1,1,1000004370,
35418,30/04/2021,11/05/2021,3,289,251,1,1,1000004371,
35419,22/09/2021,25/09/2021,3,225,1,1,1,1000004372,
35420,22/05/2021,05/06/2021,3,278,135,1,1,1000004373,
35421,05/08/2021,18/08/2021,1,295,70,0,0,1000004374,
35422,06/06/2021,17/06/2021,2,204,269,0,0,1000004375,
35423,14/04/2021,16/04/2021,3,278,275,1,1,1000004376,
35424,30/10/2021,04/11/2021,4,263,205,1,1,1000004377,
35425,25/03/2021,26/03/2021,3,202,183,0,0,1000004378,
35426,16/11/2021,23/11/2021,1,215,83,1,1,1000004379,
35427,23/01/2021,01/02/2021,3,280,238,0,0,1000004380,
35428,26/10/2021,08/11/2021,1,250,296,0,0,1000004381,
35429,05/08/2021,18/08/2021,1,284,100,0,0,1000004382,
35430,18/11/2021,23/11/2021,3,248,92,1,1,1000004383,
35431,06/07/2021,20/07/2021,4,294,20,0,0,1000004384,
35432,10/08/2021,23/08/2021,3,210,196,0,0,1000004385,
35433,02/07/2021,04/07/2021,1,203,32,0,0,1000004386,
35434,23/06/2021,29/06/2021,3,290,270,1,1,1000004387,
35435,26/03/2021,08/04/2021,2,283,264,1,1,1000004388,
35436,31/05/2021,01/06/2021,3,239,90,1,1,1000004389,
35437,24/06/2021,01/07/2021,4,272,13,1,1,1000004390,
35438,03/06/2021,08/06/2021,3,206,3,0,0,1000004391,
35439,11/08/2021,25/08/2021,2,226,103,0,0,1000004392,
35440,06/05/2021,13/05/2021,3,242,192,0,0,1000004393,
35441,17/02/2021,20/02/2021,1,217,163,1,1,1000004394,
35442,12/09/2021,17/09/2021,4,279,92,1,1,1000004395,
35443,06/03/2021,15/03/2021,4,280,203,0,0,1000004396,
35444,05/12/2021,15/12/2021,3,210,99,1,1,1000004397,
35445,09/06/2021,23/06/2021,1,201,193,1,1,1000004398,
35446,06/01/2021,12/01/2021,4,228,219,1,1,1000004399,
35447,30/01/2021,11/02/2021,4,216,13,0,0,1000004400,
35448,29/07/2021,31/07/2021,2,203,84,0,0,1000004401,
35449,09/06/2021,14/06/2021,4,232,150,1,1,1000004402,
35450,24/07/2021,05/08/2021,3,297,48,0,0,1000004403,
35451,18/10/2021,31/10/2021,3,289,135,1,1,1000004404,
35452,30/08/2021,13/09/2021,4,278,151,1,1,1000004405,
35453,11/05/2021,16/05/2021,1,260,289,1,1,1000004406,
35454,09/06/2021,20/06/2021,2,209,280,1,1,1000004407,
35455,16/03/2021,24/03/2021,4,257,41,1,1,1000004408,
35456,06/08/2021,13/08/2021,1,213,48,1,1,1000004409,
35457,09/07/2021,19/07/2021,1,217,275,0,0,1000004410,
35458,28/02/2021,15/03/2021,4,234,23,0,0,1000004411,
35459,18/02/2021,03/03/2021,1,296,156,0,0,1000004412,
35460,09/02/2021,18/02/2021,4,256,295,0,0,1000004413,
35461,17/04/2021,22/04/2021,3,248,206,0,0,1000004414,
35462,14/07/2021,27/07/2021,1,230,206,1,1,1000004415,
35463,03/11/2021,13/11/2021,2,244,200,1,1,1000004416,
35464,19/08/2021,30/08/2021,3,209,63,0,0,1000004417,
35465,29/08/2021,12/09/2021,4,244,159,1,1,1000004418,
35466,21/06/2021,22/06/2021,3,250,273,0,0,1000004419,
35467,14/04/2021,27/04/2021,1,222,255,0,0,1000004420,
35468,02/03/2021,07/03/2021,1,256,132,0,0,1000004421,
35469,28/07/2021,06/08/2021,1,249,196,1,1,1000004422,
35470,18/05/2021,20/05/2021,2,211,50,1,1,1000004423,
35471,01/06/2021,12/06/2021,1,267,246,0,0,1000004424,
35472,19/04/2021,03/05/2021,1,283,183,1,1,1000004425,
35473,02/08/2021,13/08/2021,2,259,15,0,0,1000004426,
35474,03/08/2021,17/08/2021,1,251,113,1,1,1000004427,
35475,12/01/2021,18/01/2021,2,202,28,0,0,1000004428,
35476,24/04/2021,28/04/2021,3,229,275,1,1,1000004429,
35477,13/01/2021,18/01/2021,4,276,153,0,0,1000004430,
35478,13/12/2021,22/12/2021,1,218,209,0,0,1000004431,
35479,01/10/2021,02/10/2021,1,219,262,1,1,1000004432,
35480,20/05/2021,25/05/2021,3,281,226,1,1,1000004433,
35481,03/06/2021,09/06/2021,1,269,81,1,1,1000004434,
35482,29/04/2021,06/05/2021,3,240,82,0,0,1000004435,
35483,08/02/2021,14/02/2021,2,217,247,0,0,1000004436,
35484,29/12/2021,05/01/2022,1,251,299,0,0,1000004437,
35485,25/05/2021,07/06/2021,4,202,157,0,0,1000004438,
35486,09/12/2021,19/12/2021,1,205,81,0,0,1000004439,
35487,27/01/2021,09/02/2021,2,295,65,1,1,1000004440,
35488,11/09/2021,16/09/2021,4,283,256,0,0,1000004441,
35489,17/03/2021,25/03/2021,3,247,107,1,1,1000004442,
35490,17/02/2021,03/03/2021,4,273,128,0,0,1000004443,
35491,06/04/2021,12/04/2021,1,297,16,1,1,1000004444,
35492,27/02/2021,09/03/2021,2,204,177,0,0,1000004445,
35493,28/11/2021,29/11/2021,4,210,272,1,1,1000004446,
35494,07/06/2021,08/06/2021,2,232,232,1,1,1000004447,
35495,05/04/2021,16/04/2021,4,299,247,0,0,1000004448,
35496,28/11/2021,12/12/2021,4,249,90,1,1,1000004449,
35497,15/01/2021,21/01/2021,1,243,274,1,1,1000004450,
35498,08/08/2021,13/08/2021,2,212,215,0,0,1000004451,
35499,07/09/2021,10/09/2021,3,251,99,0,0,1000004452,
35500,04/02/2021,18/02/2021,4,230,251,0,0,1000004453,
35501,26/04/2021,28/04/2021,1,268,191,1,1,1000004454,
35502,05/12/2021,06/12/2021,1,243,213,0,0,1000004455,
35503,16/12/2021,19/12/2021,3,246,127,1,1,1000004456,
35504,02/08/2021,03/08/2021,3,216,64,0,0,1000004457,
35505,01/05/2021,08/05/2021,4,208,261,0,0,1000004458,
35506,26/07/2021,01/08/2021,3,267,298,1,1,1000004459,
35507,15/04/2021,26/04/2021,4,258,59,1,1,1000004460,
35508,28/02/2021,06/03/2021,1,237,113,1,1,1000004461,
35509,06/02/2021,21/02/2021,2,236,13,0,0,1000004462,
35510,12/11/2021,24/11/2021,3,296,157,0,0,1000004463,
35511,02/06/2021,06/06/2021,3,289,185,1,1,1000004464,
35512,03/04/2021,04/04/2021,3,220,254,1,1,1000004465,
35513,03/02/2021,11/02/2021,2,281,174,1,1,1000004466,
35514,23/11/2021,27/11/2021,4,218,282,1,1,1000004467,
35515,14/08/2021,19/08/2021,4,297,80,0,0,1000004468,
35516,04/04/2021,09/04/2021,1,257,217,1,1,1000004469,
35517,22/05/2021,01/06/2021,2,205,66,1,1,1000004470,
35518,29/07/2021,03/08/2021,3,274,45,1,1,1000004471,
35519,06/10/2021,08/10/2021,3,272,148,0,0,1000004472,
35520,19/12/2021,28/12/2021,3,242,95,1,1,1000004473,
35521,02/02/2021,04/02/2021,1,287,155,0,0,1000004474,
35522,24/06/2021,09/07/2021,1,296,262,1,1,1000004475,
35523,24/04/2021,25/04/2021,2,216,72,1,1,1000004476,
35524,16/11/2021,30/11/2021,3,252,74,0,0,1000004477,
35525,04/02/2021,18/02/2021,4,253,216,1,1,1000004478,
35526,28/03/2021,01/04/2021,4,209,10,1,1,1000004479,
35527,20/09/2021,22/09/2021,1,206,100,0,0,1000004480,
35528,25/06/2021,06/07/2021,1,247,98,0,0,1000004481,
35529,16/03/2021,27/03/2021,2,298,113,0,0,1000004482,
35530,28/05/2021,02/06/2021,1,251,131,0,0,1000004483,
35531,21/09/2021,22/09/2021,4,251,107,0,0,1000004484,
35532,10/01/2021,21/01/2021,4,249,159,1,1,1000004485,
35533,13/07/2021,27/07/2021,3,277,191,0,0,1000004486,
35534,17/11/2021,28/11/2021,1,235,220,1,1,1000004487,
35535,24/02/2021,11/03/2021,1,237,196,1,1,1000004488,
35536,21/01/2021,31/01/2021,2,246,160,0,0,1000004489,
35537,25/11/2021,09/12/2021,1,297,122,1,1,1000004490,
35538,30/09/2021,06/10/2021,4,281,254,1,1,1000004491,
35539,08/08/2021,16/08/2021,4,299,201,0,0,1000004492,
35540,20/10/2021,28/10/2021,3,277,3,0,0,1000004493,
35541,27/08/2021,30/08/2021,2,291,62,1,1,1000004494,
35542,18/06/2021,21/06/2021,2,206,199,1,1,1000004495,
35543,06/04/2021,14/04/2021,4,226,267,1,1,1000004496,
35544,22/08/2021,25/08/2021,1,268,188,1,1,1000004497,
35545,10/04/2021,13/04/2021,1,245,147,0,0,1000004498,
35546,28/01/2021,02/02/2021,1,300,242,0,0,1000004499,
35547,13/07/2021,20/07/2021,4,256,166,1,1,1000004500,
35548,24/03/2021,28/03/2021,2,290,68,0,0,1000004501,
35549,28/10/2021,04/11/2021,1,211,81,0,0,1000004502,
35550,22/04/2021,26/04/2021,2,222,2,1,1,1000004503,
35551,02/03/2021,03/03/2021,1,237,123,1,1,1000004504,
35552,09/01/2021,21/01/2021,1,232,51,0,0,1000004505,
35553,03/11/2021,09/11/2021,3,229,107,0,0,1000004506,
35554,24/02/2021,26/02/2021,4,212,10,1,1,1000004507,
35555,15/10/2021,26/10/2021,2,246,290,0,0,1000004508,
35556,28/09/2021,08/10/2021,1,283,247,1,1,1000004509,
35557,31/08/2021,14/09/2021,1,272,289,0,0,1000004510,
35558,27/09/2021,11/10/2021,3,277,101,1,1,1000004511,
35559,09/12/2021,22/12/2021,1,263,107,1,1,1000004512,
35560,30/12/2021,05/01/2022,1,294,290,0,0,1000004513,
35561,30/10/2021,08/11/2021,1,268,295,1,1,1000004514,
35562,22/02/2021,24/02/2021,3,252,219,1,1,1000004515,
35563,17/02/2021,03/03/2021,1,203,247,0,0,1000004516,
35564,21/10/2021,26/10/2021,4,269,110,0,0,1000004517,
35565,19/03/2021,01/04/2021,4,263,247,0,0,1000004518,
35566,21/03/2021,28/03/2021,3,220,298,0,0,1000004519,
35567,28/10/2021,10/11/2021,4,274,80,0,0,1000004520,
35568,24/12/2021,26/12/2021,1,240,201,0,0,1000004521,
35569,06/12/2021,17/12/2021,1,227,170,0,0,1000004522,
35570,09/03/2021,11/03/2021,1,272,24,1,1,1000004523,
35571,01/09/2021,02/09/2021,4,259,83,0,0,1000004524,
35572,25/07/2021,01/08/2021,3,249,78,0,0,1000004525,
35573,12/12/2021,21/12/2021,1,258,16,0,0,1000004526,
35574,12/02/2021,18/02/2021,2,266,278,0,0,1000004527,
35575,31/01/2021,05/02/2021,4,223,15,0,0,1000004528,
35576,07/09/2021,14/09/2021,4,270,214,0,0,1000004529,
35577,08/03/2021,14/03/2021,1,255,163,1,1,1000004530,
35578,18/10/2021,23/10/2021,1,292,20,0,0,1000004531,
35579,19/11/2021,29/11/2021,1,204,104,0,0,1000004532,
35580,01/03/2021,03/03/2021,4,229,114,1,1,1000004533,
35581,15/08/2021,25/08/2021,2,233,203,1,1,1000004534,
35582,13/11/2021,15/11/2021,3,292,218,1,1,1000004535,
35583,19/02/2021,25/02/2021,1,282,138,1,1,1000004536,
35584,02/09/2021,14/09/2021,1,221,253,1,1,1000004537,
35585,13/02/2021,21/02/2021,2,205,71,1,1,1000004538,
35586,14/12/2021,26/12/2021,3,237,135,1,1,1000004539,
35587,22/10/2021,27/10/2021,4,267,74,0,0,1000004540,
35588,20/07/2021,23/07/2021,4,253,231,0,0,1000004541,
35589,30/01/2021,05/02/2021,3,276,214,1,1,1000004542,
35590,05/10/2021,12/10/2021,3,256,128,1,1,1000004543,
35591,09/07/2021,18/07/2021,2,201,197,0,0,1000004544,
35592,18/11/2021,19/11/2021,3,257,84,1,1,1000004545,
35593,24/08/2021,07/09/2021,4,264,182,1,1,1000004546,
35594,13/11/2021,21/11/2021,2,283,194,0,0,1000004547,
35595,03/01/2021,04/01/2021,3,206,175,0,0,1000004548,
35596,13/04/2021,25/04/2021,4,268,130,1,1,1000004549,
35597,30/12/2021,14/01/2022,1,204,16,1,1,1000004550,
35598,19/11/2021,21/11/2021,4,230,115,1,1,1000004551,
35599,20/08/2021,27/08/2021,2,295,300,1,1,1000004552,
35600,11/11/2021,13/11/2021,3,251,78,1,1,1000004553,
35601,10/06/2021,13/06/2021,1,285,194,0,0,1000004554,
35602,03/04/2021,04/04/2021,3,207,167,1,1,1000004555,
35603,18/11/2021,30/11/2021,1,296,130,1,1,1000004556,
35604,14/01/2021,16/01/2021,1,229,86,1,1,1000004557,
35605,04/07/2021,11/07/2021,1,210,182,1,1,1000004558,
35606,06/08/2021,10/08/2021,3,230,254,1,1,1000004559,
35607,17/12/2021,30/12/2021,3,238,34,0,0,1000004560,
35608,04/10/2021,07/10/2021,2,235,6,1,1,1000004561,
35609,18/12/2021,02/01/2022,4,231,75,0,0,1000004562,
35610,28/03/2021,10/04/2021,2,257,260,0,0,1000004563,
35611,21/10/2021,22/10/2021,4,255,207,1,1,1000004564,
35612,16/03/2021,26/03/2021,3,266,178,0,0,1000004565,
35613,08/08/2021,17/08/2021,1,271,211,1,1,1000004566,
35614,29/08/2021,09/09/2021,2,299,183,1,1,1000004567,
35615,22/12/2021,29/12/2021,4,274,220,0,0,1000004568,
35616,20/03/2021,03/04/2021,3,280,108,0,0,1000004569,
35617,23/08/2021,06/09/2021,1,263,189,1,1,1000004570,
35618,19/02/2021,04/03/2021,3,246,173,1,1,1000004571,
35619,23/11/2021,28/11/2021,2,266,255,1,1,1000004572,
35620,30/06/2021,09/07/2021,3,262,70,1,1,1000004573,
35621,01/12/2021,14/12/2021,2,246,267,1,1,1000004574,
35622,03/09/2021,12/09/2021,3,249,77,1,1,1000004575,
35623,24/01/2021,08/02/2021,3,257,224,0,0,1000004576,
35624,06/07/2021,15/07/2021,1,206,210,1,1,1000004577,
35625,06/06/2021,08/06/2021,2,201,204,1,1,1000004578,
35626,26/01/2021,08/02/2021,4,204,217,0,0,1000004579,
35627,05/04/2021,20/04/2021,4,267,62,0,0,1000004580,
35628,30/06/2021,14/07/2021,4,267,188,0,0,1000004581,
35629,19/08/2021,02/09/2021,2,252,299,1,1,1000004582,
35630,24/09/2021,29/09/2021,1,253,271,0,0,1000004583,
35631,12/09/2021,24/09/2021,3,280,195,0,0,1000004584,
35632,20/06/2021,24/06/2021,3,251,223,0,0,1000004585,
35633,08/07/2021,19/07/2021,2,254,136,0,0,1000004586,
35634,23/04/2021,03/05/2021,1,214,112,0,0,1000004587,
35635,25/06/2021,03/07/2021,1,217,60,1,1,1000004588,
35636,13/09/2021,15/09/2021,3,223,240,0,0,1000004589,
35637,23/01/2021,29/01/2021,4,263,72,1,1,1000004590,
35638,07/06/2021,21/06/2021,2,283,1,0,0,1000004591,
35639,21/09/2021,03/10/2021,3,220,136,0,0,1000004592,
35640,25/03/2021,26/03/2021,4,245,297,0,0,1000004593,
35641,04/12/2021,11/12/2021,1,287,281,0,0,1000004594,
35642,07/01/2021,12/01/2021,3,271,221,1,1,1000004595,
35643,29/08/2021,06/09/2021,1,238,123,1,1,1000004596,
35644,30/06/2021,01/07/2021,3,289,41,0,0,1000004597,
35645,12/04/2021,26/04/2021,4,294,24,0,0,1000004598,
35646,16/04/2021,01/05/2021,1,264,283,0,0,1000004599,
35647,24/02/2021,09/03/2021,2,223,260,1,1,1000004600,
35648,22/03/2021,06/04/2021,4,280,193,0,0,1000004601,
35649,21/05/2021,28/05/2021,2,250,217,0,0,1000004602,
35650,06/02/2021,08/02/2021,4,201,202,0,0,1000004603,
35651,09/10/2021,11/10/2021,2,222,160,0,0,1000004604,
35652,18/05/2021,21/05/2021,3,236,20,1,1,1000004605,
35653,16/10/2021,31/10/2021,4,255,279,1,1,1000004606,
35654,15/12/2021,26/12/2021,1,248,256,1,1,1000004607,
35655,08/02/2021,18/02/2021,3,235,261,0,0,1000004608,
35656,10/03/2021,23/03/2021,3,273,117,1,1,1000004609,
35657,24/03/2021,31/03/2021,1,290,218,0,0,1000004610,
35658,12/12/2021,21/12/2021,2,276,216,0,0,1000004611,
35659,16/06/2021,18/06/2021,1,229,126,1,1,1000004612,
35660,15/02/2021,23/02/2021,4,214,149,1,1,1000004613,
35661,15/05/2021,22/05/2021,4,216,174,0,0,1000004614,
35662,16/06/2021,29/06/2021,3,278,130,0,0,1000004615,
35663,01/10/2021,12/10/2021,1,224,152,1,1,1000004616,
35664,24/07/2021,25/07/2021,3,299,163,1,1,1000004617,
35665,26/03/2021,09/04/2021,4,272,119,1,1,1000004618,
35666,19/03/2021,03/04/2021,2,226,52,0,0,1000004619,
35667,24/10/2021,27/10/2021,1,202,94,0,0,1000004620,
35668,03/11/2021,17/11/2021,4,213,15,0,0,1000004621,
35669,28/06/2021,08/07/2021,1,223,2,1,1,1000004622,
35670,25/10/2021,07/11/2021,2,244,112,0,0,1000004623,
35671,06/01/2021,19/01/2021,1,279,163,0,0,1000004624,
35672,09/03/2021,21/03/2021,1,263,202,0,0,1000004625,
35673,18/02/2021,26/02/2021,2,222,201,0,0,1000004626,
35674,06/04/2021,13/04/2021,4,251,198,0,0,1000004627,
35675,19/07/2021,31/07/2021,2,215,295,1,1,1000004628,
35676,28/07/2021,06/08/2021,3,259,257,0,0,1000004629,
35677,14/04/2021,17/04/2021,1,293,183,0,0,1000004630,
35678,30/11/2021,05/12/2021,3,246,280,0,0,1000004631,
35679,31/05/2021,08/06/2021,4,233,236,0,0,1000004632,
35680,16/12/2021,21/12/2021,3,260,58,0,0,1000004633,
35681,25/12/2021,05/01/2022,1,222,117,1,1,1000004634,
35682,09/01/2021,20/01/2021,2,214,197,1,1,1000004635,
35683,27/09/2021,12/10/2021,1,296,276,1,1,1000004636,
35684,26/05/2021,10/06/2021,2,211,153,1,1,1000004637,
35685,09/12/2021,17/12/2021,4,218,42,1,1,1000004638,
35686,21/10/2021,22/10/2021,1,292,282,1,1,1000004639,
35687,21/03/2021,04/04/2021,1,277,121,1,1,1000004640,
35688,18/11/2021,24/11/2021,2,300,287,1,1,1000004641,
35689,11/08/2021,22/08/2021,3,236,25,0,0,1000004642,
35690,06/03/2021,21/03/2021,3,251,50,0,0,1000004643,
35691,08/06/2021,09/06/2021,4,230,33,0,0,1000004644,
35692,13/03/2021,25/03/2021,2,214,216,1,1,1000004645,
35693,30/03/2021,12/04/2021,2,256,20,1,1,1000004646,
35694,02/08/2021,09/08/2021,2,233,164,0,0,1000004647,
35695,22/11/2021,28/11/2021,4,216,281,0,0,1000004648,
35696,15/07/2021,29/07/2021,2,279,131,0,0,1000004649,
35697,03/10/2021,14/10/2021,2,217,199,1,1,1000004650,
35698,06/10/2021,12/10/2021,2,224,29,0,0,1000004651,
35699,07/08/2021,08/08/2021,1,244,98,0,0,1000004652,
35700,07/02/2021,14/02/2021,2,269,193,1,1,1000004653,
35701,29/11/2021,30/11/2021,3,268,161,1,1,1000004654,
35702,13/02/2021,17/02/2021,4,287,118,1,1,1000004655,
35703,13/04/2021,14/04/2021,2,270,83,1,1,1000004656,
35704,01/05/2021,09/05/2021,4,205,108,0,0,1000004657,
35705,13/04/2021,15/04/2021,4,295,285,0,0,1000004658,
35706,09/09/2021,21/09/2021,4,285,11,0,0,1000004659,
35707,17/02/2021,03/03/2021,3,259,300,0,0,1000004660,
35708,20/01/2021,27/01/2021,2,218,37,1,1,1000004661,
35709,30/10/2021,09/11/2021,3,220,198,0,0,1000004662,
35710,10/11/2021,19/11/2021,2,278,110,0,0,1000004663,
35711,24/08/2021,28/08/2021,3,279,49,1,1,1000004664,
35712,22/06/2021,01/07/2021,2,281,257,0,0,1000004665,
35713,16/01/2021,31/01/2021,2,206,98,0,0,1000004666,
35714,28/11/2021,30/11/2021,4,234,160,0,0,1000004667,
35715,25/05/2021,09/06/2021,2,235,72,1,1,1000004668,
35716,01/02/2021,12/02/2021,2,206,249,0,0,1000004669,
35717,02/01/2021,04/01/2021,4,290,258,0,0,1000004670,
35718,18/09/2021,22/09/2021,3,264,133,1,1,1000004671,
35719,06/06/2021,16/06/2021,1,292,84,0,0,1000004672,
35720,07/02/2021,21/02/2021,1,234,198,0,0,1000004673,
35721,03/04/2021,14/04/2021,2,261,161,0,0,1000004674,
35722,15/04/2021,20/04/2021,1,234,100,1,1,1000004675,
35723,24/05/2021,04/06/2021,3,265,237,0,0,1000004676,
35724,27/12/2021,10/01/2022,1,228,284,1,1,1000004677,
35725,08/03/2021,12/03/2021,2,262,147,1,1,1000004678,
35726,08/08/2021,18/08/2021,2,241,199,1,1,1000004679,
35727,12/10/2021,15/10/2021,2,241,130,1,1,1000004680,
35728,31/03/2021,09/04/2021,2,273,21,0,0,1000004681,
35729,09/04/2021,11/04/2021,2,202,91,0,0,1000004682,
35730,20/02/2021,28/02/2021,3,270,77,0,0,1000004683,
35731,30/01/2021,10/02/2021,1,293,165,0,0,1000004684,
35732,01/02/2021,06/02/2021,2,254,258,1,1,1000004685,
35733,11/02/2021,23/02/2021,2,286,99,1,1,1000004686,
35734,30/07/2021,12/08/2021,1,295,48,0,0,1000004687,
35735,20/03/2021,31/03/2021,1,257,81,1,1,1000004688,
35736,30/10/2021,04/11/2021,4,214,288,0,0,1000004689,
35737,06/08/2021,11/08/2021,1,277,18,0,0,1000004690,
35738,03/01/2021,11/01/2021,4,233,87,1,1,1000004691,
35739,06/01/2021,16/01/2021,4,259,264,0,0,1000004692,
35740,06/12/2021,11/12/2021,1,281,199,1,1,1000004693,
35741,19/03/2021,03/04/2021,2,290,69,0,0,1000004694,
35742,16/04/2021,17/04/2021,2,252,271,1,1,1000004695,
35743,18/05/2021,28/05/2021,1,227,23,0,0,1000004696,
35744,15/01/2021,23/01/2021,1,207,193,1,1,1000004697,
35745,23/04/2021,24/04/2021,2,205,281,1,1,1000004698,
35746,07/05/2021,22/05/2021,4,289,290,1,1,1000004699,
35747,21/06/2021,27/06/2021,4,223,274,1,1,1000004700,
35748,12/09/2021,23/09/2021,4,241,172,0,0,1000004701,
35749,20/12/2021,24/12/2021,4,290,12,1,1,1000004702,
35750,06/01/2021,11/01/2021,4,275,151,0,0,1000004703,
35751,20/01/2021,26/01/2021,1,265,219,0,0,1000004704,
35752,05/02/2021,16/02/2021,3,234,42,1,1,1000004705,
35753,30/07/2021,01/08/2021,2,289,9,0,0,1000004706,
35754,14/11/2021,24/11/2021,2,216,226,1,1,1000004707,
35755,06/03/2021,13/03/2021,4,220,115,0,0,1000004708,
35756,20/07/2021,26/07/2021,2,280,23,1,1,1000004709,
35757,05/02/2021,06/02/2021,3,201,51,0,0,1000004710,
35758,23/02/2021,08/03/2021,2,280,267,0,0,1000004711,
35759,10/02/2021,23/02/2021,4,217,180,1,1,1000004712,
35760,16/11/2021,29/11/2021,2,254,238,0,0,1000004713,
35761,21/10/2021,02/11/2021,4,278,283,0,0,1000004714,
35762,28/08/2021,29/08/2021,4,218,9,1,1,1000004715,
35763,04/01/2021,14/01/2021,2,269,136,1,1,1000004716,
35764,14/12/2021,24/12/2021,2,288,163,1,1,1000004717,
35765,10/07/2021,22/07/2021,3,253,122,0,0,1000004718,
35766,19/09/2021,04/10/2021,4,282,254,0,0,1000004719,
35767,28/07/2021,10/08/2021,4,276,39,1,1,1000004720,
35768,19/12/2021,27/12/2021,3,204,123,0,0,1000004721,
35769,07/12/2021,13/12/2021,2,226,173,1,1,1000004722,
35770,22/01/2021,06/02/2021,2,274,269,0,0,1000004723,
35771,11/10/2021,23/10/2021,4,300,265,0,0,1000004724,
35772,02/12/2021,08/12/2021,3,227,173,1,1,1000004725,
35773,20/04/2021,01/05/2021,4,294,231,1,1,1000004726,
35774,25/07/2021,27/07/2021,4,217,263,0,0,1000004727,
35775,09/07/2021,11/07/2021,1,253,229,1,1,1000004728,
35776,08/06/2021,17/06/2021,1,221,141,1,1,1000004729,
35777,01/09/2021,15/09/2021,4,266,150,1,1,1000004730,
35778,31/05/2021,02/06/2021,2,205,115,1,1,1000004731,
35779,28/02/2021,13/03/2021,4,244,209,0,0,1000004732,
35780,15/06/2021,25/06/2021,1,237,125,1,1,1000004733,
35781,01/09/2021,16/09/2021,2,256,160,1,1,1000004734,
35782,23/02/2021,06/03/2021,3,237,274,1,1,1000004735,
35783,04/09/2021,16/09/2021,1,262,93,1,1,1000004736,
35784,05/10/2021,14/10/2021,2,293,173,0,0,1000004737,
35785,05/11/2021,09/11/2021,3,215,53,0,0,1000004738,
35786,13/01/2021,27/01/2021,2,249,11,1,1,1000004739,
35787,21/03/2021,04/04/2021,1,211,100,1,1,1000004740,
35788,11/09/2021,19/09/2021,3,270,294,0,0,1000004741,
35789,29/07/2021,08/08/2021,1,271,160,1,1,1000004742,
35790,08/11/2021,10/11/2021,4,290,136,1,1,1000004743,
35791,13/07/2021,20/07/2021,4,246,52,1,1,1000004744,
35792,15/10/2021,21/10/2021,3,201,245,1,1,1000004745,
35793,04/02/2021,16/02/2021,4,263,196,0,0,1000004746,
35794,16/04/2021,21/04/2021,3,296,261,1,1,1000004747,
35795,27/09/2021,28/09/2021,2,284,28,1,1,1000004748,
