IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
53429,28/11/2022,02/12/2022,1,257,118,0,0,1000007385,
53430,17/12/2022,21/12/2022,4,226,77,0,0,1000007386,
53431,17/06/2022,25/06/2022,3,213,50,1,1,1000007387,
53432,19/10/2022,26/10/2022,2,243,56,0,0,1000007388,
53433,06/01/2022,11/01/2022,3,249,96,0,0,1000007389,
53434,04/02/2022,14/02/2022,1,223,174,0,0,1000007390,
53435,10/03/2022,22/03/2022,3,280,210,1,1,1000007391,
53436,10/10/2022,22/10/2022,2,205,24,0,0,1000007392,
53437,05/11/2022,17/11/2022,3,214,76,0,0,1000007393,
53438,12/11/2022,23/11/2022,4,263,173,1,1,1000007394,
53439,11/02/2022,16/02/2022,3,278,5,0,0,1000007395,
53440,31/03/2022,07/04/2022,3,229,198,1,1,1000007396,
53441,06/06/2022,16/06/2022,3,213,239,1,1,1000007397,
53442,26/07/2022,30/07/2022,1,269,155,0,0,1000007398,
53443,07/03/2022,15/03/2022,2,237,14,0,0,1000007399,
53444,07/08/2022,21/08/2022,2,206,153,1,1,1000007400,
53445,11/10/2022,25/10/2022,3,241,2,1,1,1000007401,
53446,04/10/2022,13/10/2022,1,299,88,1,1,1000007402,
53447,17/07/2022,24/07/2022,4,256,62,0,0,1000007403,
53448,26/09/2022,06/10/2022,2,254,26,0,0,1000007404,
53449,03/03/2022,12/03/2022,1,233,58,0,0,1000007405,
53450,25/01/2022,01/02/2022,3,253,286,1,1,1000007406,
53451,23/10/2022,02/11/2022,1,271,37,1,1,1000007407,
53452,11/06/2022,15/06/2022,1,232,206,0,0,1000007408,
53453,31/10/2022,05/11/2022,4,299,26,1,1,1000007409,
53454,21/08/2022,03/09/2022,2,237,292,1,1,1000007410,
53455,20/07/2022,04/08/2022,3,229,57,1,1,1000007411,
53456,20/10/2022,25/10/2022,1,225,93,1,1,1000007412,
53457,27/05/2022,06/06/2022,2,226,120,0,0,1000007413,
53458,01/05/2022,03/05/2022,4,275,120,1,1,1000007414,
53459,26/01/2022,06/02/2022,3,251,201,0,0,1000007415,
53460,30/06/2022,12/07/2022,3,262,201,0,0,1000007416,
53461,10/08/2022,24/08/2022,1,269,170,1,1,1000007417,
53462,01/11/2022,02/11/2022,4,271,200,0,0,1000007418,
53463,19/06/2022,21/06/2022,2,249,126,0,0,1000007419,
53464,10/04/2022,25/04/2022,3,203,25,0,0,1000007420,
53465,11/04/2022,15/04/2022,3,265,104,1,1,1000007421,
53466,08/07/2022,23/07/2022,3,212,113,0,0,1000007422,
53467,12/12/2022,14/12/2022,4,267,82,1,1,1000007423,
53468,17/03/2022,31/03/2022,3,204,48,1,1,1000007424,
53469,29/05/2022,12/06/2022,1,271,84,0,0,1000007425,
53470,15/03/2022,17/03/2022,2,214,125,1,1,1000007426,
53471,02/11/2022,12/11/2022,3,231,30,0,0,1000007427,
53472,24/06/2022,30/06/2022,4,234,192,0,0,1000007428,
53473,23/09/2022,25/09/2022,4,203,270,0,0,1000007429,
53474,20/04/2022,02/05/2022,1,277,161,0,0,1000007430,
53475,03/04/2022,15/04/2022,3,204,8,1,1,1000007431,
53476,06/12/2022,20/12/2022,3,215,274,0,0,1000007432,
53477,13/04/2022,24/04/2022,1,286,96,0,0,1000007433,
53478,17/07/2022,30/07/2022,2,280,261,1,1,1000007434,
53479,05/05/2022,17/05/2022,4,217,192,0,0,1000007435,
53480,04/06/2022,06/06/2022,3,202,185,0,0,1000007436,
53481,17/05/2022,31/05/2022,4,214,235,0,0,1000007437,
53482,08/02/2022,15/02/2022,3,203,6,0,0,1000007438,
53483,08/06/2022,19/06/2022,1,241,277,1,1,1000007439,
53484,16/08/2022,31/08/2022,2,224,28,1,1,1000007440,
53485,26/04/2022,03/05/2022,1,250,196,0,0,1000007441,
53486,05/09/2022,12/09/2022,3,283,90,1,1,1000007442,
53487,08/06/2022,11/06/2022,2,233,128,1,1,1000007443,
53488,29/01/2022,04/02/2022,2,258,131,1,1,1000007444,
53489,22/02/2022,03/03/2022,1,218,166,1,1,1000007445,
53490,27/09/2022,07/10/2022,3,235,97,0,0,1000007446,
53491,06/10/2022,19/10/2022,4,282,243,1,1,1000007447,
53492,09/10/2022,13/10/2022,1,222,57,0,0,1000007448,
53493,02/06/2022,09/06/2022,4,277,43,1,1,1000007449,
53494,27/02/2022,10/03/2022,3,201,6,1,1,1000007450,
53495,13/04/2022,24/04/2022,3,264,114,0,0,1000007451,
53496,12/05/2022,25/05/2022,4,207,7,0,0,1000007452,
53497,17/08/2022,26/08/2022,3,223,237,0,0,1000007453,
53498,15/11/2022,17/11/2022,3,211,80,0,0,1000007454,
53499,06/02/2022,17/02/2022,1,213,58,1,1,1000007455,
53500,07/05/2022,18/05/2022,3,256,103,0,0,1000007456,
53501,13/01/2022,25/01/2022,1,290,210,0,0,1000007457,
53502,04/11/2022,06/11/2022,2,254,14,1,1,1000007458,
53503,11/09/2022,16/09/2022,2,213,14,0,0,1000007459,
53504,20/07/2022,23/07/2022,1,208,60,0,0,1000007460,
53505,23/10/2022,05/11/2022,2,232,285,0,0,1000007461,
53506,14/06/2022,26/06/2022,4,241,121,0,0,1000007462,
53507,21/04/2022,30/04/2022,4,210,77,0,0,1000007463,
53508,27/10/2022,28/10/2022,3,204,186,0,0,1000007464,
53509,21/07/2022,23/07/2022,1,248,98,0,0,1000007465,
53510,23/12/2022,24/12/2022,1,275,171,0,0,1000007466,
53511,12/11/2022,14/11/2022,2,218,22,0,0,1000007467,
53512,19/12/2022,02/01/2023,1,300,293,1,1,1000007468,
53513,29/10/2022,30/10/2022,4,289,131,0,0,1000007469,
53514,28/10/2022,05/11/2022,4,267,96,1,1,1000007470,
53515,04/08/2022,19/08/2022,2,275,269,0,0,1000007471,
53516,15/09/2022,30/09/2022,2,214,110,0,0,1000007472,
53517,27/07/2022,09/08/2022,2,269,276,1,1,1000007473,
53518,26/09/2022,27/09/2022,4,223,112,1,1,1000007474,
53519,26/09/2022,11/10/2022,3,234,249,0,0,1000007475,
53520,14/08/2022,23/08/2022,1,208,66,1,1,1000007476,
53521,23/06/2022,30/06/2022,2,235,96,0,0,1000007477,
53522,25/02/2022,03/03/2022,3,221,59,1,1,1000007478,
53523,02/01/2022,06/01/2022,3,278,165,1,1,1000007479,
53524,29/12/2022,06/01/2023,4,231,109,0,0,1000007480,
53525,03/08/2022,12/08/2022,4,276,44,0,0,1000007481,
53526,26/05/2022,28/05/2022,4,278,10,1,1,1000007482,
53527,27/05/2022,03/06/2022,2,257,295,0,0,1000007483,
53528,19/05/2022,03/06/2022,2,279,117,1,1,1000007484,
53529,18/11/2022,29/11/2022,1,266,243,1,1,1000007485,
53530,21/02/2022,25/02/2022,1,242,225,0,0,1000007486,
53531,10/04/2022,12/04/2022,1,243,186,0,0,1000007487,
53532,24/01/2022,28/01/2022,2,284,205,1,1,1000007488,
53533,04/02/2022,10/02/2022,2,256,205,1,1,1000007489,
53534,27/10/2022,29/10/2022,2,230,274,1,1,1000007490,
53535,03/01/2022,11/01/2022,2,257,148,0,0,1000007491,
53536,04/04/2022,12/04/2022,3,220,135,1,1,1000007492,
53537,27/04/2022,08/05/2022,2,237,245,1,1,1000007493,
53538,17/08/2022,18/08/2022,2,210,216,0,0,1000007494,
53539,14/07/2022,15/07/2022,2,298,249,1,1,1000007495,
53540,24/12/2022,06/01/2023,4,276,110,1,1,1000007496,
53541,09/05/2022,13/05/2022,4,236,150,0,0,1000007497,
53542,14/05/2022,26/05/2022,2,239,273,1,1,1000007498,
53543,11/07/2022,21/07/2022,1,295,181,0,0,1000007499,
53544,23/02/2022,28/02/2022,3,296,288,1,1,1000007500,
53545,04/09/2022,09/09/2022,4,275,239,0,0,1000007501,
53546,13/11/2022,19/11/2022,1,241,130,1,1,1000007502,
53547,14/03/2022,26/03/2022,2,242,245,1,1,1000007503,
53548,31/10/2022,14/11/2022,2,256,292,1,1,1000007504,
53549,18/04/2022,28/04/2022,1,247,137,1,1,1000007505,
53550,31/07/2022,05/08/2022,1,240,131,0,0,1000007506,
53551,19/11/2022,30/11/2022,4,265,243,0,0,1000007507,
53552,11/07/2022,20/07/2022,1,267,133,0,0,1000007508,
53553,03/12/2022,09/12/2022,3,246,263,0,0,1000007509,
53554,15/06/2022,30/06/2022,3,228,205,0,0,1000007510,
53555,14/03/2022,16/03/2022,2,274,83,1,1,1000007511,
53556,11/01/2022,24/01/2022,3,285,201,0,0,1000007512,
53557,11/12/2022,19/12/2022,2,229,45,1,1,1000007513,
53558,08/06/2022,18/06/2022,1,248,203,1,1,1000007514,
53559,23/06/2022,28/06/2022,3,247,32,1,1,1000007515,
53560,16/06/2022,17/06/2022,4,207,9,0,0,1000007516,
53561,29/03/2022,10/04/2022,4,272,37,1,1,1000007517,
53562,04/11/2022,06/11/2022,1,261,14,1,1,1000007518,
53563,31/01/2022,10/02/2022,1,251,28,1,1,1000007519,
53564,24/12/2022,07/01/2023,2,237,82,1,1,1000007520,
53565,25/10/2022,05/11/2022,2,274,45,1,1,1000007521,
53566,20/09/2022,02/10/2022,4,276,286,1,1,1000007522,
53567,18/09/2022,25/09/2022,2,229,231,0,0,1000007523,
53568,21/04/2022,05/05/2022,3,211,207,1,1,1000007524,
53569,11/07/2022,14/07/2022,1,267,247,0,0,1000007525,
53570,17/09/2022,20/09/2022,2,292,34,0,0,1000007526,
53571,13/08/2022,15/08/2022,2,262,236,1,1,1000007527,
53572,20/06/2022,05/07/2022,3,284,13,0,0,1000007528,
53573,18/09/2022,03/10/2022,2,266,103,1,1,1000007529,
53574,23/10/2022,29/10/2022,4,216,269,1,1,1000007530,
53575,30/09/2022,02/10/2022,4,252,110,1,1,1000007531,
53576,02/09/2022,13/09/2022,1,204,121,0,0,1000007532,
53577,05/01/2022,16/01/2022,2,257,197,1,1,1000007533,
53578,23/08/2022,05/09/2022,4,270,57,0,0,1000007534,
53579,31/07/2022,15/08/2022,1,269,232,1,1,1000007535,
53580,13/11/2022,14/11/2022,4,231,182,0,0,1000007536,
53581,04/02/2022,12/02/2022,2,231,1,0,0,1000007537,
53582,09/01/2022,21/01/2022,2,221,35,0,0,1000007538,
53583,26/01/2022,28/01/2022,4,276,5,1,1,1000007539,
53584,21/11/2022,23/11/2022,2,225,95,1,1,1000007540,
53585,27/10/2022,11/11/2022,1,274,256,1,1,1000007541,
53586,22/04/2022,06/05/2022,3,279,6,0,0,1000007542,
53587,21/11/2022,04/12/2022,4,291,54,0,0,1000007543,
53588,21/03/2022,31/03/2022,3,216,298,1,1,1000007544,
53589,11/07/2022,14/07/2022,1,211,77,1,1,1000007545,
53590,06/06/2022,10/06/2022,2,223,16,1,1,1000007546,
53591,25/05/2022,08/06/2022,2,242,103,0,0,1000007547,
53592,27/04/2022,30/04/2022,3,218,277,1,1,1000007548,
53593,22/05/2022,05/06/2022,1,255,236,0,0,1000007549,
53594,03/09/2022,16/09/2022,2,234,236,1,1,1000007550,
53595,26/02/2022,27/02/2022,3,235,230,1,1,1000007551,
53596,09/12/2022,16/12/2022,3,240,33,1,1,1000007552,
53597,04/09/2022,17/09/2022,4,290,116,0,0,1000007553,
53598,01/06/2022,15/06/2022,2,300,270,0,0,1000007554,
53599,25/02/2022,27/02/2022,4,225,238,1,1,1000007555,
53600,24/06/2022,09/07/2022,1,227,59,0,0,1000007556,
53601,13/04/2022,25/04/2022,1,232,259,0,0,1000007557,
53602,22/02/2022,01/03/2022,1,279,32,0,0,1000007558,
53603,25/07/2022,30/07/2022,3,300,159,1,1,1000007559,
53604,05/03/2022,08/03/2022,2,231,57,0,0,1000007560,
53605,30/01/2022,10/02/2022,2,275,228,1,1,1000007561,
53606,19/01/2022,22/01/2022,3,267,102,0,0,1000007562,
53607,12/04/2022,14/04/2022,4,268,73,1,1,1000007563,
53608,27/10/2022,04/11/2022,3,224,81,1,1,1000007564,
53609,06/12/2022,07/12/2022,2,243,38,0,0,1000007565,
53610,20/04/2022,02/05/2022,3,243,298,0,0,1000007566,
53611,26/01/2022,31/01/2022,4,279,47,1,1,1000007567,
53612,06/01/2022,12/01/2022,2,250,242,0,0,1000007568,
53613,10/03/2022,24/03/2022,3,266,221,1,1,1000007569,
53614,29/11/2022,05/12/2022,3,295,252,0,0,1000007570,
53615,31/07/2022,01/08/2022,1,207,112,1,1,1000007571,
53616,04/02/2022,19/02/2022,1,216,233,0,0,1000007572,
53617,25/01/2022,08/02/2022,2,202,41,0,0,1000007573,
53618,10/04/2022,12/04/2022,2,213,211,0,0,1000007574,
53619,18/04/2022,30/04/2022,2,237,60,1,1,1000007575,
53620,23/02/2022,01/03/2022,2,235,160,1,1,1000007576,
53621,29/07/2022,30/07/2022,3,262,280,1,1,1000007577,
53622,27/02/2022,14/03/2022,4,233,249,0,0,1000007578,
53623,09/05/2022,23/05/2022,1,277,158,1,1,1000007579,
53624,01/08/2022,05/08/2022,4,268,53,1,1,1000007580,
53625,30/06/2022,10/07/2022,4,246,42,1,1,1000007581,
53626,13/12/2022,26/12/2022,4,293,81,1,1,1000007582,
53627,30/11/2022,02/12/2022,2,258,141,0,0,1000007583,
53628,19/10/2022,22/10/2022,1,262,80,0,0,1000007584,
53629,18/11/2022,23/11/2022,4,263,81,0,0,1000007585,
53630,27/12/2022,28/12/2022,2,275,292,0,0,1000007586,
53631,16/09/2022,28/09/2022,1,269,292,0,0,1000007587,
53632,26/09/2022,01/10/2022,2,273,83,1,1,1000007588,
53633,28/02/2022,05/03/2022,4,286,133,1,1,1000007589,
53634,01/01/2022,14/01/2022,4,263,89,0,0,1000007590,
53635,20/01/2022,30/01/2022,4,236,52,0,0,1000007591,
53636,17/07/2022,20/07/2022,1,235,214,0,0,1000007592,
53637,17/10/2022,27/10/2022,4,296,125,1,1,1000007593,
53638,08/08/2022,19/08/2022,1,268,51,0,0,1000007594,
53639,04/08/2022,12/08/2022,4,225,2,1,1,1000007595,
53640,28/09/2022,13/10/2022,3,294,293,1,1,1000007596,
53641,19/06/2022,21/06/2022,3,234,56,0,0,1000007597,
53642,01/04/2022,09/04/2022,4,293,68,1,1,1000007598,
53643,21/07/2022,05/08/2022,4,264,18,0,0,1000007599,
53644,04/01/2022,11/01/2022,3,211,50,0,0,1000007600,
53645,05/05/2022,20/05/2022,3,248,234,0,0,1000007601,
53646,25/07/2022,01/08/2022,4,216,26,0,0,1000007602,
53647,15/03/2022,18/03/2022,1,271,208,0,0,1000007603,
53648,04/08/2022,11/08/2022,3,248,142,0,0,1000007604,
53649,25/07/2022,01/08/2022,3,294,45,1,1,1000007605,
53650,22/04/2022,25/04/2022,1,237,277,1,1,1000007606,
53651,27/11/2022,29/11/2022,3,264,245,1,1,1000007607,
53652,22/11/2022,27/11/2022,3,225,17,0,0,1000007608,
53653,03/05/2022,09/05/2022,3,229,187,1,1,1000007609,
53654,19/05/2022,23/05/2022,3,266,66,0,0,1000007610,
53655,27/04/2022,02/05/2022,1,217,193,1,1,1000007611,
53656,25/07/2022,08/08/2022,3,274,16,1,1,1000007612,
53657,12/06/2022,16/06/2022,4,203,21,0,0,1000007613,
53658,08/03/2022,09/03/2022,2,260,135,0,0,1000007614,
53659,24/04/2022,26/04/2022,3,205,173,0,0,1000007615,
53660,27/08/2022,07/09/2022,4,218,45,0,0,1000007616,
53661,17/10/2022,27/10/2022,1,275,22,1,1,1000007617,
53662,01/11/2022,15/11/2022,4,206,83,0,0,1000007618,
53663,05/02/2022,10/02/2022,1,283,81,0,0,1000007619,
53664,16/02/2022,17/02/2022,1,243,295,0,0,1000007620,
53665,10/02/2022,20/02/2022,1,237,136,0,0,1000007621,
53666,03/05/2022,18/05/2022,2,300,33,1,1,1000007622,
53667,10/10/2022,21/10/2022,1,213,45,0,0,1000007623,
53668,21/02/2022,22/02/2022,4,245,150,1,1,1000007624,
53669,16/03/2022,30/03/2022,1,242,131,0,0,1000007625,
53670,24/10/2022,03/11/2022,3,287,177,0,0,1000007626,
53671,10/09/2022,23/09/2022,2,202,140,0,0,1000007627,
53672,21/08/2022,28/08/2022,4,298,83,1,1,1000007628,
53673,06/11/2022,08/11/2022,4,228,64,1,1,1000007629,
53674,21/05/2022,05/06/2022,1,290,128,0,0,1000007630,
53675,26/12/2022,03/01/2023,1,279,101,1,1,1000007631,
53676,29/04/2022,02/05/2022,4,288,8,0,0,1000007632,
53677,30/12/2022,01/01/2023,1,290,150,0,0,1000007633,
53678,31/01/2022,04/02/2022,4,202,221,0,0,1000007634,
53679,21/12/2022,27/12/2022,4,273,21,1,1,1000007635,
53680,19/07/2022,26/07/2022,1,226,175,0,0,1000007636,
53681,23/08/2022,04/09/2022,1,221,49,0,0,1000007637,
53682,28/09/2022,13/10/2022,3,212,289,1,1,1000007638,
53683,22/05/2022,29/05/2022,4,230,37,0,0,1000007639,
53684,13/08/2022,19/08/2022,2,278,90,1,1,1000007640,
53685,10/10/2022,13/10/2022,4,227,276,0,0,1000007641,
53686,30/10/2022,08/11/2022,2,209,60,0,0,1000007642,
53687,15/07/2022,28/07/2022,4,289,155,1,1,1000007643,
53688,05/09/2022,11/09/2022,4,288,239,0,0,1000007644,
53689,17/11/2022,18/11/2022,2,279,156,1,1,1000007645,
53690,15/02/2022,19/02/2022,3,288,223,0,0,1000007646,
53691,12/03/2022,23/03/2022,1,258,162,1,1,1000007647,
53692,18/02/2022,21/02/2022,4,298,169,0,0,1000007648,
53693,31/05/2022,14/06/2022,1,276,132,1,1,1000007649,
53694,08/12/2022,19/12/2022,2,207,114,0,0,1000007650,
53695,01/09/2022,12/09/2022,2,238,262,1,1,1000007651,
53696,06/04/2022,14/04/2022,2,250,216,0,0,1000007652,
53697,07/05/2022,17/05/2022,3,231,284,0,0,1000007653,
53698,17/11/2022,02/12/2022,2,252,160,0,0,1000007654,
53699,06/08/2022,07/08/2022,3,263,125,1,1,1000007655,
53700,16/05/2022,19/05/2022,4,233,19,1,1,1000007656,
53701,15/06/2022,22/06/2022,1,275,289,1,1,1000007657,
53702,14/12/2022,28/12/2022,1,236,240,1,1,1000007658,
53703,13/06/2022,21/06/2022,3,265,3,1,1,1000007659,
53704,01/04/2022,11/04/2022,1,272,253,1,1,1000007660,
53705,15/11/2022,17/11/2022,1,272,238,0,0,1000007661,
53706,19/04/2022,02/05/2022,2,272,243,1,1,1000007662,
53707,19/04/2022,03/05/2022,4,286,145,1,1,1000007663,
53708,15/04/2022,25/04/2022,4,269,183,0,0,1000007664,
53709,03/08/2022,04/08/2022,3,271,205,1,1,1000007665,
53710,21/07/2022,28/07/2022,1,215,211,1,1,1000007666,
53711,06/02/2022,12/02/2022,2,256,69,0,0,1000007667,
53712,06/11/2022,10/11/2022,2,203,40,1,1,1000007668,
53713,26/09/2022,07/10/2022,4,267,295,0,0,1000007669,
53714,30/04/2022,10/05/2022,3,255,115,0,0,1000007670,
53715,09/12/2022,10/12/2022,2,218,143,1,1,1000007671,
53716,10/08/2022,24/08/2022,2,253,120,1,1,1000007672,
53717,27/04/2022,01/05/2022,1,205,217,0,0,1000007673,
53718,15/09/2022,23/09/2022,4,282,26,0,0,1000007674,
53719,09/06/2022,19/06/2022,4,232,67,0,0,1000007675,
53720,23/12/2022,31/12/2022,2,252,154,0,0,1000007676,
53721,26/05/2022,05/06/2022,3,257,44,1,1,1000007677,
53722,20/03/2022,02/04/2022,3,232,216,0,0,1000007678,
53723,31/03/2022,10/04/2022,1,288,243,1,1,1000007679,
53724,07/03/2022,14/03/2022,1,257,76,1,1,1000007680,
53725,09/09/2022,11/09/2022,2,272,293,0,0,1000007681,
53726,17/04/2022,24/04/2022,1,233,4,1,1,1000007682,
53727,02/04/2022,09/04/2022,3,259,119,1,1,1000007683,
53728,29/10/2022,11/11/2022,4,271,178,0,0,1000007684,
53729,07/09/2022,09/09/2022,2,202,142,1,1,1000007685,
53730,15/04/2022,25/04/2022,4,251,278,0,0,1000007686,
53731,04/08/2022,08/08/2022,1,254,179,1,1,1000007687,
53732,12/04/2022,21/04/2022,2,226,249,1,1,1000007688,
53733,19/11/2022,01/12/2022,1,289,132,1,1,1000007689,
53734,04/07/2022,13/07/2022,3,263,225,0,0,1000007690,
53735,12/01/2022,17/01/2022,4,216,218,0,0,1000007691,
53736,06/07/2022,21/07/2022,3,264,25,1,1,1000007692,
53737,04/04/2022,18/04/2022,4,283,69,0,0,1000007693,
53738,13/12/2022,23/12/2022,2,208,23,0,0,1000007694,
53739,01/06/2022,16/06/2022,4,230,236,0,0,1000007695,
53740,21/12/2022,05/01/2023,3,280,189,1,1,1000007696,
53741,22/07/2022,03/08/2022,1,287,7,0,0,1000007697,
53742,21/09/2022,24/09/2022,1,299,233,0,0,1000007698,
53743,27/01/2022,06/02/2022,4,203,137,0,0,1000007699,
53744,23/03/2022,24/03/2022,3,236,38,1,1,1000007700,
53745,21/07/2022,05/08/2022,1,251,93,1,1,1000007701,
53746,12/02/2022,26/02/2022,2,271,191,1,1,1000007702,
53747,08/02/2022,16/02/2022,2,271,54,0,0,1000007703,
53748,03/01/2022,09/01/2022,4,226,194,1,1,1000007704,
53749,07/02/2022,11/02/2022,2,277,283,0,0,1000007705,
53750,03/09/2022,10/09/2022,1,203,67,0,0,1000007706,
53751,08/08/2022,19/08/2022,1,245,191,1,1,1000007707,
53752,03/04/2022,17/04/2022,1,276,79,1,1,1000007708,
53753,14/07/2022,20/07/2022,3,202,195,0,0,1000007709,
53754,16/10/2022,18/10/2022,3,269,88,1,1,1000007710,
53755,27/02/2022,28/02/2022,2,216,175,1,1,1000007711,
53756,07/07/2022,08/07/2022,1,231,216,0,0,1000007712,
53757,04/05/2022,09/05/2022,3,213,161,1,1,1000007713,
53758,07/10/2022,21/10/2022,3,217,23,0,0,1000007714,
53759,14/05/2022,18/05/2022,4,214,226,1,1,1000007715,
53760,16/08/2022,28/08/2022,4,297,228,1,1,1000007716,
53761,11/09/2022,18/09/2022,3,221,155,1,1,1000007717,
53762,20/07/2022,01/08/2022,1,281,4,1,1,1000007718,
53763,25/10/2022,04/11/2022,2,222,208,0,0,1000007719,
53764,24/10/2022,02/11/2022,3,230,228,0,0,1000007720,
53765,08/02/2022,10/02/2022,2,223,107,1,1,1000007721,
53766,26/04/2022,07/05/2022,3,243,262,1,1,1000007722,
53767,17/03/2022,23/03/2022,1,227,281,0,0,1000007723,
53768,29/05/2022,11/06/2022,2,210,182,1,1,1000007724,
53769,06/02/2022,19/02/2022,3,234,247,1,1,1000007725,
53770,30/10/2022,31/10/2022,1,297,245,1,1,1000007726,
53771,27/06/2022,09/07/2022,3,249,259,0,0,1000007727,
53772,02/09/2022,09/09/2022,1,259,223,1,1,1000007728,
53773,05/04/2022,12/04/2022,2,221,300,0,0,1000007729,
53774,24/07/2022,29/07/2022,1,294,18,1,1,1000007730,
53775,18/02/2022,01/03/2022,3,241,298,0,0,1000007731,
53776,10/04/2022,13/04/2022,3,241,187,1,1,1000007732,
53777,30/12/2022,01/01/2023,2,251,130,0,0,1000007733,
53778,01/03/2022,16/03/2022,1,210,198,1,1,1000007734,
53779,21/05/2022,31/05/2022,1,293,97,0,0,1000007735,
53780,05/05/2022,08/05/2022,3,269,286,1,1,1000007736,
53781,26/06/2022,01/07/2022,4,263,120,0,0,1000007737,
53782,07/05/2022,18/05/2022,3,262,249,1,1,1000007738,
53783,03/04/2022,06/04/2022,2,270,79,0,0,1000007739,
53784,14/09/2022,16/09/2022,3,277,123,1,1,1000007740,
53785,01/04/2022,05/04/2022,2,232,6,1,1,1000007741,
53786,16/06/2022,25/06/2022,1,239,49,0,0,1000007742,
53787,25/07/2022,30/07/2022,4,209,268,0,0,1000007743,
53788,19/07/2022,22/07/2022,1,234,239,0,0,1000007744,
53789,03/12/2022,10/12/2022,1,242,253,1,1,1000007745,
53790,09/12/2022,17/12/2022,1,231,78,0,0,1000007746,
53791,08/02/2022,18/02/2022,3,248,18,0,0,1000007747,
53792,25/06/2022,07/07/2022,3,271,9,1,1,1000007748,
53793,02/07/2022,14/07/2022,2,224,225,1,1,1000007749,
53794,25/02/2022,05/03/2022,3,241,218,0,0,1000007750,
53795,14/11/2022,16/11/2022,4,278,92,0,0,1000007751,
53796,31/03/2022,06/04/2022,2,211,168,1,1,1000007752,
53797,27/05/2022,06/06/2022,2,270,193,0,0,1000007753,
53798,20/08/2022,03/09/2022,4,235,76,0,0,1000007754,
53799,18/05/2022,30/05/2022,3,254,246,0,0,1000007755,
53800,17/03/2022,01/04/2022,4,290,127,0,0,1000007756,
53801,25/10/2022,27/10/2022,3,299,161,1,1,1000007757,
53802,17/12/2022,25/12/2022,4,297,31,1,1,1000007758,
53803,20/03/2022,25/03/2022,2,242,245,1,1,1000007759,
53804,25/04/2022,28/04/2022,4,289,249,1,1,1000007760,
53805,16/06/2022,30/06/2022,4,277,188,0,0,1000007761,
53806,26/05/2022,08/06/2022,3,203,46,1,1,1000007762,
53807,07/06/2022,19/06/2022,3,282,230,1,1,1000007763,
53808,15/01/2022,30/01/2022,4,269,66,0,0,1000007764,
53809,22/06/2022,28/06/2022,2,293,207,0,0,1000007765,
53810,11/09/2022,16/09/2022,2,243,29,1,1,1000007766,
53811,23/07/2022,25/07/2022,1,284,232,1,1,1000007767,
53812,18/03/2022,30/03/2022,1,203,117,1,1,1000007768,
53813,26/11/2022,29/11/2022,3,219,241,0,0,1000007769,
53814,09/08/2022,21/08/2022,3,258,114,1,1,1000007770,
53815,26/06/2022,06/07/2022,1,243,194,0,0,1000007771,
53816,10/12/2022,24/12/2022,4,257,82,1,1,1000007772,
53817,03/07/2022,11/07/2022,2,212,231,1,1,1000007773,
53818,19/03/2022,25/03/2022,4,217,5,0,0,1000007774,
53819,22/04/2022,07/05/2022,1,207,24,0,0,1000007775,
53820,09/03/2022,19/03/2022,4,286,14,0,0,1000007776,
53821,07/08/2022,08/08/2022,4,224,289,0,0,1000007777,
53822,31/03/2022,06/04/2022,4,228,70,1,1,1000007778,
53823,04/08/2022,06/08/2022,1,228,86,1,1,1000007779,
53824,22/12/2022,25/12/2022,3,258,214,1,1,1000007780,
53825,15/12/2022,21/12/2022,4,270,195,1,1,1000007781,
53826,17/07/2022,30/07/2022,3,293,122,1,1,1000007782,
53827,17/10/2022,24/10/2022,4,205,94,0,0,1000007783,
53828,01/11/2022,16/11/2022,2,213,198,0,0,1000007784,
53829,27/07/2022,28/07/2022,1,249,70,0,0,1000007785,
53830,02/11/2022,03/11/2022,3,279,9,0,0,1000007786,
53831,17/01/2022,28/01/2022,1,221,249,0,0,1000007787,
53832,01/09/2022,14/09/2022,1,249,288,0,0,1000007788,
53833,31/08/2022,07/09/2022,3,253,160,0,0,1000007789,
53834,21/01/2022,24/01/2022,2,244,105,0,0,1000007790,
53835,24/11/2022,04/12/2022,3,272,116,1,1,1000007791,
53836,05/10/2022,10/10/2022,4,252,175,0,0,1000007792,
53837,18/07/2022,28/07/2022,2,201,196,1,1,1000007793,
53838,01/02/2022,06/02/2022,1,212,43,1,1,1000007794,
53839,22/01/2022,04/02/2022,4,201,162,0,0,1000007795,
53840,16/12/2022,17/12/2022,3,248,56,1,1,1000007796,
53841,13/03/2022,28/03/2022,4,268,150,0,0,1000007797,
53842,06/04/2022,07/04/2022,3,293,142,1,1,1000007798,
53843,06/03/2022,08/03/2022,2,255,275,1,1,1000007799,
53844,07/03/2022,11/03/2022,3,250,85,0,0,1000007800,
53845,13/01/2022,21/01/2022,4,292,226,1,1,1000007801,
53846,31/01/2022,04/02/2022,4,202,64,0,0,1000007802,
53847,13/06/2022,22/06/2022,1,253,65,0,0,1000007803,
53848,24/06/2022,02/07/2022,4,206,161,1,1,1000007804,
53849,16/10/2022,17/10/2022,4,237,271,0,0,1000007805,
