IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
92728,03/05/2017,08/05/2017,4,221,296,1,1,1000001327,
92729,03/01/2017,07/01/2017,1,257,284,1,1,1000001328,
92730,20/07/2017,01/08/2017,3,295,269,1,1,1000001329,
92731,23/01/2017,04/02/2017,1,253,242,1,1,1000001330,
92732,09/08/2017,23/08/2017,4,292,244,1,1,1000001331,
92733,16/04/2017,17/04/2017,1,294,176,1,1,1000001332,
92734,25/11/2017,05/12/2017,2,219,273,1,1,1000001333,
92735,04/09/2017,07/09/2017,1,279,132,1,1,1000001334,
92736,24/11/2017,25/11/2017,2,218,117,1,1,1000001335,
92737,14/09/2017,17/09/2017,3,299,9,1,1,1000001336,
92738,12/04/2017,16/04/2017,1,209,184,1,1,1000001337,
92739,28/04/2017,10/05/2017,3,250,268,1,1,1000001338,
92740,15/10/2017,19/10/2017,1,272,164,1,1,1000001339,
92741,02/12/2017,12/12/2017,1,215,209,1,1,1000001340,
92742,23/08/2017,07/09/2017,3,269,90,1,1,1000001341,
92743,17/07/2017,30/07/2017,2,248,298,1,1,1000001342,
92744,17/11/2017,19/11/2017,1,284,88,1,1,1000001343,
92745,22/03/2017,29/03/2017,4,288,18,1,1,1000001344,
92746,03/11/2017,05/11/2017,2,249,145,1,1,1000001345,
92747,09/10/2017,18/10/2017,1,241,38,1,1,1000001346,
92748,20/08/2017,21/08/2017,3,299,126,1,1,1000001347,
92749,12/10/2017,27/10/2017,4,237,62,1,1,1000001348,
92750,06/10/2017,09/10/2017,3,204,5,1,1,1000001349,
92751,12/06/2017,13/06/2017,4,207,118,1,1,1000001350,
92752,21/06/2017,04/07/2017,3,225,22,1,1,1000001351,
92753,18/11/2017,23/11/2017,3,206,16,1,1,1000001352,
92754,25/05/2017,08/06/2017,3,222,110,1,1,1000001353,
92755,16/01/2017,18/01/2017,2,230,57,1,1,1000001354,
92756,24/03/2017,04/04/2017,3,216,56,1,1,1000001355,
92757,13/12/2017,18/12/2017,3,218,219,1,1,1000001356,
92758,21/10/2017,24/10/2017,4,288,65,1,1,1000001357,
92759,14/06/2017,17/06/2017,1,251,54,1,1,1000001358,
92760,05/02/2017,13/02/2017,4,281,28,1,1,1000001359,
92761,08/06/2017,09/06/2017,2,210,130,1,1,1000001360,
92762,01/12/2017,16/12/2017,4,289,125,1,1,1000001361,
92763,12/02/2017,18/02/2017,1,290,96,1,1,1000001362,
92764,30/01/2017,08/02/2017,3,259,100,1,1,1000001363,
92765,23/04/2017,26/04/2017,3,245,176,1,1,1000001364,
92766,16/08/2017,30/08/2017,4,207,128,1,1,1000001365,
92767,23/02/2017,03/03/2017,2,204,277,1,1,1000001366,
92768,10/01/2017,19/01/2017,3,224,292,1,1,1000001367,
92769,29/11/2017,03/12/2017,3,204,50,1,1,1000001368,
92770,02/02/2017,11/02/2017,1,247,289,1,1,1000001369,
92771,29/10/2017,05/11/2017,2,283,66,1,1,1000001370,
92772,30/11/2017,01/12/2017,3,207,29,1,1,1000001371,
92773,20/03/2017,24/03/2017,2,271,229,1,1,1000001372,
92774,25/10/2017,09/11/2017,1,255,134,1,1,1000001373,
92775,24/07/2017,30/07/2017,2,238,131,1,1,1000001374,
92776,18/05/2017,02/06/2017,4,279,170,1,1,1000001375,
92777,04/03/2017,06/03/2017,2,267,65,1,1,1000001376,
92778,08/07/2017,23/07/2017,2,283,143,1,1,1000001377,
92779,14/08/2017,19/08/2017,4,226,268,1,1,1000001378,
92780,13/12/2017,23/12/2017,2,204,146,1,1,1000001379,
92781,08/08/2017,14/08/2017,1,279,193,1,1,1000001380,
92782,30/08/2017,14/09/2017,1,265,106,1,1,1000001381,
92783,23/03/2017,02/04/2017,4,240,243,1,1,1000001382,
92784,17/05/2017,21/05/2017,3,220,238,1,1,1000001383,
92785,05/01/2017,09/01/2017,2,206,19,1,1,1000001384,
92786,22/05/2017,05/06/2017,4,234,5,1,1,1000001385,
92787,22/10/2017,06/11/2017,3,258,194,1,1,1000001386,
92788,08/11/2017,14/11/2017,3,240,256,1,1,1000001387,
92789,16/01/2017,30/01/2017,2,260,58,1,1,1000001388,
92790,11/03/2017,25/03/2017,4,281,12,1,1,1000001389,
92791,10/08/2017,22/08/2017,3,212,72,1,1,1000001390,
92792,09/10/2017,13/10/2017,4,222,206,1,1,1000001391,
92793,17/01/2017,22/01/2017,3,240,174,1,1,1000001392,
92794,25/04/2017,27/04/2017,1,296,5,1,1,1000001393,
92795,30/08/2017,13/09/2017,2,232,100,1,1,1000001394,
92796,30/01/2017,06/02/2017,4,282,231,1,1,1000001395,
92797,04/09/2017,05/09/2017,3,249,273,1,1,1000001396,
92798,07/08/2017,15/08/2017,2,286,90,1,1,1000001397,
92799,12/08/2017,22/08/2017,3,227,18,1,1,1000001398,
92800,04/06/2017,06/06/2017,4,240,292,1,1,1000001399,
92801,13/12/2017,26/12/2017,1,260,112,1,1,1000001400,
92802,19/01/2017,30/01/2017,4,244,239,1,1,1000001401,
92803,15/07/2017,25/07/2017,3,208,107,1,1,1000001402,
92804,23/02/2017,10/03/2017,3,282,256,1,1,1000001403,
92805,13/07/2017,23/07/2017,3,203,216,1,1,1000001404,
92806,25/07/2017,26/07/2017,3,267,149,1,1,1000001405,
92807,02/01/2017,16/01/2017,4,212,228,1,1,1000001406,
92808,21/04/2017,27/04/2017,4,214,219,1,1,1000001407,
92809,09/12/2017,15/12/2017,4,224,196,1,1,1000001408,
92810,05/09/2017,11/09/2017,3,258,254,1,1,1000001409,
92811,02/09/2017,04/09/2017,3,252,118,1,1,1000001410,
92812,21/10/2017,01/11/2017,1,246,102,1,1,1000001411,
92813,12/04/2017,22/04/2017,2,233,104,1,1,1000001412,
92814,13/08/2017,17/08/2017,3,247,287,1,1,1000001413,
92815,19/09/2017,25/09/2017,4,223,297,1,1,1000001414,
92816,06/09/2017,09/09/2017,1,284,18,1,1,1000001415,
92817,14/11/2017,23/11/2017,4,217,119,1,1,1000001416,
92818,31/08/2017,09/09/2017,2,290,30,1,1,1000001417,
92819,18/10/2017,26/10/2017,1,292,127,1,1,1000001418,
92820,24/12/2017,29/12/2017,2,275,111,1,1,1000001419,
92821,03/09/2017,16/09/2017,4,210,290,1,1,1000001420,
92822,02/12/2017,08/12/2017,1,245,292,1,1,1000001421,
92823,01/12/2017,11/12/2017,1,233,236,1,1,1000001422,
92824,09/04/2017,21/04/2017,3,228,176,1,1,1000001423,
92825,28/03/2017,01/04/2017,2,259,168,1,1,1000001424,
92826,20/07/2017,23/07/2017,2,289,59,1,1,1000001425,
92827,22/08/2017,28/08/2017,4,204,133,1,1,1000001426,
92828,27/07/2017,31/07/2017,3,217,120,1,1,1000001427,
92829,09/02/2017,18/02/2017,3,249,205,1,1,1000001428,
92830,28/09/2017,13/10/2017,4,234,10,1,1,1000001429,
92831,31/03/2017,02/04/2017,1,289,169,1,1,1000001430,
92832,01/12/2017,07/12/2017,4,291,184,1,1,1000001431,
92833,06/04/2017,14/04/2017,1,298,1,1,1,1000001432,
92834,02/10/2017,06/10/2017,4,223,9,1,1,1000001433,
92835,04/08/2017,14/08/2017,1,239,298,1,1,1000001434,
92836,30/11/2017,13/12/2017,3,238,50,1,1,1000001435,
92837,09/04/2017,18/04/2017,3,300,135,1,1,1000001436,
92838,26/08/2017,02/09/2017,3,218,191,1,1,1000001437,
92839,11/09/2017,14/09/2017,2,215,149,1,1,1000001438,
92840,15/02/2017,21/02/2017,4,215,134,1,1,1000001439,
92841,23/11/2017,27/11/2017,1,273,3,1,1,1000001440,
92842,02/01/2017,13/01/2017,1,209,201,1,1,1000001441,
92843,01/04/2017,11/04/2017,4,281,274,1,1,1000001442,
92844,24/09/2017,03/10/2017,4,289,249,1,1,1000001443,
92845,30/01/2017,31/01/2017,2,237,14,1,1,1000001444,
92846,06/10/2017,07/10/2017,2,205,61,1,1,1000001445,
92847,04/03/2017,10/03/2017,2,202,298,1,1,1000001446,
92848,04/03/2017,05/03/2017,2,213,4,1,1,1000001447,
92849,27/10/2017,07/11/2017,3,205,177,1,1,1000001448,
92850,20/06/2017,05/07/2017,1,220,225,1,1,1000001449,
92851,08/06/2017,09/06/2017,1,291,220,1,1,1000001450,
92852,09/01/2017,18/01/2017,3,269,95,1,1,1000001451,
92853,10/01/2017,15/01/2017,4,210,191,1,1,1000001452,
92854,23/11/2017,24/11/2017,3,219,291,1,1,1000001453,
92855,27/03/2017,29/03/2017,4,300,3,1,1,1000001454,
92856,27/09/2017,02/10/2017,1,251,231,1,1,1000001455,
92857,01/11/2017,14/11/2017,4,266,291,1,1,1000001456,
92858,21/04/2017,25/04/2017,4,256,290,1,1,1000001457,
92859,24/04/2017,28/04/2017,4,228,117,1,1,1000001458,
92860,12/07/2017,24/07/2017,4,300,141,1,1,1000001459,
92861,26/05/2017,04/06/2017,4,286,217,1,1,1000001460,
92862,05/10/2017,07/10/2017,4,284,214,1,1,1000001461,
92863,20/08/2017,02/09/2017,2,209,216,1,1,1000001462,
92864,13/02/2017,26/02/2017,2,287,298,1,1,1000001463,
92865,12/03/2017,25/03/2017,3,202,263,1,1,1000001464,
92866,05/02/2017,11/02/2017,4,228,300,1,1,1000001465,
92867,05/06/2017,20/06/2017,4,284,22,1,1,1000001466,
92868,28/01/2017,05/02/2017,2,223,143,1,1,1000001467,
92869,20/01/2017,27/01/2017,3,274,101,1,1,1000001468,
92870,27/04/2017,12/05/2017,2,227,158,1,1,1000001469,
92871,12/06/2017,25/06/2017,3,252,287,1,1,1000001470,
92872,18/09/2017,19/09/2017,1,257,246,1,1,1000001471,
92873,10/02/2017,25/02/2017,1,209,291,1,1,1000001472,
92874,17/04/2017,26/04/2017,1,211,147,1,1,1000001473,
92875,11/10/2017,15/10/2017,4,300,139,1,1,1000001474,
92876,03/08/2017,12/08/2017,2,243,244,1,1,1000001475,
92877,24/11/2017,06/12/2017,1,218,185,1,1,1000001476,
92878,24/11/2017,06/12/2017,4,227,159,1,1,1000001477,
92879,02/01/2017,05/01/2017,2,257,184,1,1,1000001478,
92880,23/08/2017,02/09/2017,3,238,178,1,1,1000001479,
92881,08/06/2017,14/06/2017,3,216,220,1,1,1000001480,
92882,25/05/2017,29/05/2017,2,228,149,1,1,1000001481,
92883,28/03/2017,04/04/2017,4,290,218,1,1,1000001482,
92884,10/03/2017,13/03/2017,3,257,300,1,1,1000001483,
92885,17/02/2017,18/02/2017,1,237,122,1,1,1000001484,
92886,13/05/2017,20/05/2017,2,292,257,1,1,1000001485,
92887,28/02/2017,14/03/2017,3,269,93,1,1,1000001486,
92888,27/03/2017,03/04/2017,3,264,69,1,1,1000001487,
92889,15/02/2017,19/02/2017,4,267,131,1,1,1000001488,
92890,14/01/2017,15/01/2017,3,277,135,1,1,1000001489,
92891,17/10/2017,30/10/2017,2,241,17,1,1,1000001490,
92892,19/07/2017,26/07/2017,2,252,188,1,1,1000001491,
92893,17/12/2017,22/12/2017,4,257,123,1,1,1000001492,
92894,20/09/2017,25/09/2017,2,283,74,1,1,1000001493,
92895,23/02/2017,26/02/2017,2,224,122,1,1,1000001494,
92896,11/09/2017,15/09/2017,3,201,85,1,1,1000001495,
92897,19/03/2017,21/03/2017,1,280,239,1,1,1000001496,
92898,08/01/2017,19/01/2017,3,258,82,1,1,1000001497,
92899,18/07/2017,22/07/2017,1,228,121,1,1,1000001498,
92900,17/03/2017,29/03/2017,3,288,49,1,1,1000001499,
92901,09/08/2017,19/08/2017,3,227,105,1,1,1000001500,
92902,02/04/2017,08/04/2017,1,230,121,1,1,1000001501,
92903,11/05/2017,17/05/2017,1,235,211,1,1,1000001502,
92904,11/03/2017,24/03/2017,3,235,286,1,1,1000001503,
92905,22/12/2017,02/01/2018,1,271,36,1,1,1000001504,
92906,31/03/2017,13/04/2017,1,263,112,1,1,1000001505,
92907,07/08/2017,16/08/2017,3,240,39,1,1,1000001506,
92908,25/09/2017,03/10/2017,4,225,134,1,1,1000001507,
92909,14/06/2017,27/06/2017,3,205,62,1,1,1000001508,
92910,07/01/2017,22/01/2017,4,292,10,1,1,1000001509,
92911,14/04/2017,23/04/2017,4,208,100,1,1,1000001510,
92912,10/07/2017,16/07/2017,3,265,49,1,1,1000001511,
92913,15/09/2017,24/09/2017,2,289,125,1,1,1000001512,
92914,30/09/2017,15/10/2017,2,203,72,1,1,1000001513,
92915,04/03/2017,11/03/2017,4,288,64,1,1,1000001514,
92916,14/02/2017,17/02/2017,1,247,292,1,1,1000001515,
92917,07/10/2017,19/10/2017,4,289,196,1,1,1000001516,
92918,19/04/2017,28/04/2017,2,278,275,1,1,1000001517,
92919,08/04/2017,23/04/2017,4,257,175,1,1,1000001518,
92920,19/04/2017,24/04/2017,4,204,181,1,1,1000001519,
92921,14/08/2017,20/08/2017,1,294,148,1,1,1000001520,
92922,16/05/2017,24/05/2017,3,218,134,1,1,1000001521,
92923,22/06/2017,29/06/2017,3,235,23,1,1,1000001522,
92924,28/03/2017,12/04/2017,4,234,200,1,1,1000001523,
92925,12/06/2017,18/06/2017,2,294,119,1,1,1000001524,
92926,26/06/2017,30/06/2017,3,242,240,1,1,1000001525,
92927,04/11/2017,09/11/2017,1,230,161,1,1,1000001526,
92928,26/07/2017,03/08/2017,1,250,76,1,1,1000001527,
92929,20/03/2017,04/04/2017,3,229,262,1,1,1000001528,
92930,26/07/2017,03/08/2017,3,241,49,1,1,1000001529,
92931,17/11/2017,26/11/2017,2,242,229,1,1,1000001530,
92932,03/09/2017,18/09/2017,2,258,196,1,1,1000001531,
92933,18/05/2017,25/05/2017,1,269,102,1,1,1000001532,
92934,06/07/2017,21/07/2017,3,267,274,1,1,1000001533,
92935,14/03/2017,26/03/2017,4,202,75,1,1,1000001534,
92936,08/04/2017,17/04/2017,1,211,234,1,1,1000001535,
92937,31/03/2017,09/04/2017,3,282,291,1,1,1000001536,
92938,11/08/2017,26/08/2017,1,288,33,1,1,1000001537,
92939,29/10/2017,12/11/2017,1,291,10,1,1,1000001538,
92940,12/01/2017,21/01/2017,4,260,25,1,1,1000001539,
92941,31/07/2017,03/08/2017,4,223,299,1,1,1000001540,
92942,22/08/2017,02/09/2017,1,250,120,1,1,1000001541,
92943,18/11/2017,03/12/2017,2,226,169,1,1,1000001542,
92944,10/05/2017,11/05/2017,4,235,48,1,1,1000001543,
92945,26/04/2017,10/05/2017,1,201,244,1,1,1000001544,
92946,04/08/2017,11/08/2017,4,245,189,1,1,1000001545,
92947,13/02/2017,14/02/2017,3,260,104,1,1,1000001546,
92948,16/01/2017,21/01/2017,1,300,110,1,1,1000001547,
92949,08/12/2017,13/12/2017,3,290,74,1,1,1000001548,
92950,28/08/2017,11/09/2017,2,268,149,1,1,1000001549,
92951,15/02/2017,24/02/2017,4,243,114,1,1,1000001550,
92952,27/10/2017,10/11/2017,2,221,122,1,1,1000001551,
92953,27/11/2017,10/12/2017,3,298,294,1,1,1000001552,
92954,28/02/2017,12/03/2017,2,243,156,1,1,1000001553,
92955,26/06/2017,11/07/2017,2,203,196,1,1,1000001554,
92956,20/05/2017,04/06/2017,1,213,269,1,1,1000001555,
92957,22/08/2017,24/08/2017,2,289,62,1,1,1000001556,
92958,14/02/2017,17/02/2017,1,291,118,1,1,1000001557,
92959,26/08/2017,28/08/2017,3,250,98,1,1,1000001558,
92960,27/03/2017,07/04/2017,1,218,198,1,1,1000001559,
92961,24/07/2017,25/07/2017,4,234,252,1,1,1000001560,
92962,29/05/2017,08/06/2017,2,205,108,1,1,1000001561,
92963,23/06/2017,05/07/2017,4,221,264,1,1,1000001562,
92964,03/06/2017,18/06/2017,2,216,229,1,1,1000001563,
92965,02/10/2017,05/10/2017,4,244,167,1,1,1000001564,
92966,20/07/2017,28/07/2017,2,242,287,1,1,1000001565,
92967,24/09/2017,25/09/2017,1,218,159,1,1,1000001566,
92968,05/06/2017,16/06/2017,4,275,140,1,1,1000001567,
92969,05/11/2017,16/11/2017,1,277,181,1,1,1000001568,
92970,28/12/2017,03/01/2018,3,272,150,1,1,1000001569,
92971,23/03/2017,27/03/2017,3,227,42,1,1,1000001570,
92972,01/10/2017,07/10/2017,3,285,96,1,1,1000001571,
92973,26/02/2017,12/03/2017,1,258,209,1,1,1000001572,
92974,11/09/2017,16/09/2017,4,235,172,1,1,1000001573,
92975,07/04/2017,18/04/2017,1,266,212,1,1,1000001574,
92976,14/09/2017,29/09/2017,3,213,263,1,1,1000001575,
92977,28/07/2017,07/08/2017,4,226,117,1,1,1000001576,
92978,01/07/2017,08/07/2017,2,217,250,1,1,1000001577,
92979,23/09/2017,06/10/2017,2,204,10,1,1,1000001578,
92980,25/09/2017,08/10/2017,4,280,71,1,1,1000001579,
92981,15/04/2017,21/04/2017,3,215,277,1,1,1000001580,
92982,10/06/2017,11/06/2017,1,281,292,1,1,1000001581,
92983,13/10/2017,17/10/2017,3,202,40,1,1,1000001582,
92984,04/01/2017,06/01/2017,4,290,134,1,1,1000001583,
92985,22/07/2017,02/08/2017,3,239,163,1,1,1000001584,
92986,19/07/2017,25/07/2017,3,291,5,1,1,1000001585,
92987,31/08/2017,03/09/2017,3,213,112,1,1,1000001586,
92988,11/12/2017,16/12/2017,2,241,252,1,1,1000001587,
92989,04/11/2017,10/11/2017,1,259,117,1,1,1000001588,
92990,08/09/2017,17/09/2017,4,273,198,1,1,1000001589,
92991,09/10/2017,18/10/2017,1,265,188,1,1,1000001590,
92992,02/01/2017,09/01/2017,3,266,64,1,1,1000001591,
92993,05/06/2017,19/06/2017,2,225,239,1,1,1000001592,
92994,17/04/2017,28/04/2017,1,252,111,1,1,1000001593,
92995,07/11/2017,13/11/2017,2,286,229,1,1,1000001594,
92996,15/06/2017,30/06/2017,2,274,174,1,1,1000001595,
92997,20/05/2017,29/05/2017,4,211,206,1,1,1000001596,
92998,19/09/2017,03/10/2017,1,296,234,1,1,1000001597,
92999,19/05/2017,25/05/2017,2,278,233,1,1,1000001598,
93000,15/02/2017,17/02/2017,3,292,246,1,1,1000001599,
93001,05/10/2017,13/10/2017,2,209,211,1,1,1000001600,
93002,25/04/2017,10/05/2017,2,211,138,1,1,1000001601,
93003,08/11/2017,22/11/2017,2,210,176,1,1,1000001602,
93004,26/01/2017,30/01/2017,2,259,102,1,1,1000001603,
93005,07/09/2017,09/09/2017,1,292,293,1,1,1000001604,
93006,02/11/2017,05/11/2017,4,205,185,1,1,1000001605,
93007,12/02/2017,23/02/2017,3,285,175,1,1,1000001606,
93008,27/07/2017,01/08/2017,3,209,58,1,1,1000001607,
93009,31/01/2017,12/02/2017,3,292,229,1,1,1000001608,
93010,12/04/2017,27/04/2017,4,290,290,1,1,1000001609,
93011,19/06/2017,01/07/2017,1,225,191,1,1,1000001610,
93012,21/05/2017,05/06/2017,4,262,107,1,1,1000001611,
93013,18/10/2017,28/10/2017,2,217,21,1,1,1000001612,
93014,04/06/2017,18/06/2017,1,205,270,1,1,1000001613,
93015,27/09/2017,01/10/2017,2,268,84,1,1,1000001614,
93016,19/11/2017,22/11/2017,4,206,170,1,1,1000001615,
93017,29/08/2017,09/09/2017,2,258,241,1,1,1000001616,
93018,15/06/2017,19/06/2017,2,209,291,1,1,1000001617,
93019,03/06/2017,11/06/2017,4,209,67,1,1,1000001618,
93020,29/08/2017,30/08/2017,4,288,79,1,1,1000001619,
93021,06/06/2017,12/06/2017,4,299,125,1,1,1000001620,
93022,09/12/2017,21/12/2017,3,264,149,1,1,1000001621,
93023,03/05/2017,15/05/2017,4,209,101,1,1,1000001622,
93024,23/04/2017,02/05/2017,3,274,11,1,1,1000001623,
93025,27/06/2017,06/07/2017,2,230,201,1,1,1000001624,
93026,09/10/2017,23/10/2017,3,274,86,1,1,1000001625,
93027,20/05/2017,25/05/2017,2,244,286,1,1,1000001626,
93028,02/05/2017,16/05/2017,3,209,199,1,1,1000001627,
93029,02/06/2017,04/06/2017,4,242,26,1,1,1000001628,
93030,01/03/2017,13/03/2017,1,288,216,1,1,1000001629,
93031,31/05/2017,03/06/2017,3,246,260,1,1,1000001630,
93032,20/05/2017,04/06/2017,2,226,39,1,1,1000001631,
93033,08/01/2017,23/01/2017,2,217,231,1,1,1000001632,
93034,31/01/2017,15/02/2017,4,261,274,1,1,1000001633,
93035,22/06/2017,07/07/2017,3,216,299,1,1,1000001634,
93036,28/10/2017,10/11/2017,2,296,241,1,1,1000001635,
93037,16/04/2017,28/04/2017,2,254,242,1,1,1000001636,
93038,30/07/2017,04/08/2017,1,266,176,1,1,1000001637,
93039,16/10/2017,23/10/2017,4,209,15,1,1,1000001638,
93040,09/12/2017,12/12/2017,3,225,171,1,1,1000001639,
93041,10/01/2017,18/01/2017,1,242,295,1,1,1000001640,
93042,05/08/2017,07/08/2017,2,211,33,1,1,1000001641,
93043,20/07/2017,03/08/2017,1,254,255,1,1,1000001642,
93044,24/03/2017,07/04/2017,1,232,107,1,1,1000001643,
93045,28/09/2017,07/10/2017,2,237,122,1,1,1000001644,
93046,26/08/2017,27/08/2017,1,209,168,1,1,1000001645,
93047,10/07/2017,17/07/2017,2,296,85,1,1,1000001646,
93048,03/02/2017,09/02/2017,4,268,94,1,1,1000001647,
93049,01/10/2017,12/10/2017,1,282,75,1,1,1000001648,
93050,07/03/2017,08/03/2017,2,225,158,1,1,1000001649,
93051,07/11/2017,19/11/2017,1,204,231,1,1,1000001650,
93052,23/03/2017,06/04/2017,1,227,140,1,1,1000001651,
93053,20/03/2017,28/03/2017,3,231,131,1,1,1000001652,
93054,03/01/2017,11/01/2017,3,296,273,1,1,1000001653,
93055,05/04/2017,15/04/2017,2,274,18,1,1,1000001654,
93056,28/02/2017,06/03/2017,4,299,165,1,1,1000001655,
93057,14/03/2017,23/03/2017,4,201,217,1,1,1000001656,
93058,09/09/2017,23/09/2017,1,246,24,1,1,1000001657,
93059,18/02/2017,26/02/2017,4,276,102,1,1,1000001658,
93060,05/11/2017,16/11/2017,2,215,102,1,1,1000001659,
93061,10/06/2017,12/06/2017,1,286,98,1,1,1000001660,
93062,20/03/2017,24/03/2017,1,228,273,1,1,1000001661,
93063,13/04/2017,19/04/2017,3,243,19,1,1,1000001662,
93064,23/03/2017,06/04/2017,1,240,96,1,1,1000001663,
93065,31/07/2017,11/08/2017,1,292,63,1,1,1000001664,
93066,13/01/2017,15/01/2017,1,251,129,1,1,1000001665,
93067,02/03/2017,03/03/2017,1,247,291,1,1,1000001666,
93068,25/09/2017,29/09/2017,3,245,75,1,1,1000001667,
93069,15/06/2017,29/06/2017,1,211,3,1,1,1000001668,
93070,23/06/2017,02/07/2017,1,267,62,1,1,1000001669,
93071,12/02/2017,13/02/2017,4,289,211,1,1,1000001670,
93072,22/07/2017,24/07/2017,2,283,275,1,1,1000001671,
93073,25/06/2017,04/07/2017,4,266,209,1,1,1000001672,
93074,31/01/2017,08/02/2017,2,234,111,1,1,1000001673,
93075,04/04/2017,12/04/2017,3,227,241,1,1,1000001674,
93076,04/05/2017,19/05/2017,2,296,101,1,1,1000001675,
93077,04/10/2017,16/10/2017,2,243,36,1,1,1000001676,
93078,19/08/2017,28/08/2017,4,246,68,1,1,1000001677,
93079,10/12/2017,13/12/2017,1,223,169,1,1,1000001678,
93080,29/10/2017,10/11/2017,3,250,70,1,1,1000001679,
93081,01/09/2017,14/09/2017,1,205,89,1,1,1000001680,
93082,09/06/2017,19/06/2017,4,227,288,1,1,1000001681,
93083,10/03/2017,12/03/2017,1,201,76,1,1,1000001682,
93084,18/05/2017,28/05/2017,2,206,127,1,1,1000001683,
93085,03/10/2017,08/10/2017,4,214,81,1,1,1000001684,
93086,19/10/2017,30/10/2017,3,289,59,1,1,1000001685,
93087,20/09/2017,28/09/2017,3,278,218,1,1,1000001686,
93088,22/05/2017,23/05/2017,4,249,227,1,1,1000001687,
93089,05/08/2017,17/08/2017,1,244,82,1,1,1000001688,
93090,04/12/2017,08/12/2017,1,209,194,1,1,1000001689,
93091,10/10/2017,18/10/2017,1,223,273,1,1,1000001690,
93092,23/03/2017,28/03/2017,1,203,148,1,1,1000001691,
93093,20/04/2017,02/05/2017,1,222,271,1,1,1000001692,
93094,01/11/2017,02/11/2017,4,254,27,1,1,1000001693,
93095,03/12/2017,06/12/2017,2,295,70,1,1,1000001694,
93096,07/02/2017,22/02/2017,1,286,156,1,1,1000001695,
93097,12/08/2017,18/08/2017,2,264,166,1,1,1000001696,
93098,07/04/2017,15/04/2017,3,208,124,1,1,1000001697,
93099,11/08/2017,13/08/2017,4,282,121,1,1,1000001698,
93100,28/11/2017,30/11/2017,3,232,9,1,1,1000001699,
93101,12/02/2017,22/02/2017,4,262,178,1,1,1000001700,
93102,07/02/2017,13/02/2017,3,203,23,1,1,1000001701,
93103,18/02/2017,25/02/2017,1,286,270,1,1,1000001702,
93104,12/09/2017,20/09/2017,4,264,47,1,1,1000001703,
93105,29/04/2017,01/05/2017,2,260,96,1,1,1000001704,
93106,23/08/2017,05/09/2017,3,208,132,1,1,1000001705,
93107,07/10/2017,16/10/2017,1,225,101,1,1,1000001706,
93108,15/04/2017,20/04/2017,3,265,264,1,1,1000001707,
93109,07/06/2017,19/06/2017,4,288,84,1,1,1000001708,
93110,08/06/2017,17/06/2017,3,270,225,1,1,1000001709,
93111,21/10/2017,28/10/2017,1,212,273,1,1,1000001710,
93112,24/08/2017,26/08/2017,1,279,106,1,1,1000001711,
93113,22/06/2017,03/07/2017,4,234,168,1,1,1000001712,
93114,09/10/2017,21/10/2017,4,222,272,1,1,1000001713,
93115,08/12/2017,14/12/2017,3,235,245,1,1,1000001714,
93116,24/06/2017,28/06/2017,4,281,10,1,1,1000001715,
93117,29/12/2017,02/01/2018,4,255,119,1,1,1000001716,
93118,08/06/2017,20/06/2017,4,235,30,1,1,1000001717,
93119,28/08/2017,31/08/2017,3,223,177,1,1,1000001718,
93120,06/10/2017,14/10/2017,2,206,44,1,1,1000001719,
93121,12/04/2017,14/04/2017,2,228,114,1,1,1000001720,
93122,06/10/2017,20/10/2017,2,269,209,1,1,1000001721,
93123,20/11/2017,27/11/2017,1,264,194,1,1,1000001722,
93124,04/12/2017,15/12/2017,2,263,64,1,1,1000001723,
93125,01/09/2017,15/09/2017,4,202,135,1,1,1000001724,
93126,01/08/2017,02/08/2017,3,238,235,1,1,1000001725,
93127,02/06/2017,11/06/2017,1,249,219,1,1,1000001726,
93128,18/01/2017,28/01/2017,3,209,26,1,1,1000001727,
93129,16/04/2017,29/04/2017,4,201,265,1,1,1000001728,
93130,09/10/2017,14/10/2017,2,229,103,1,1,1000001729,
93131,04/03/2017,07/03/2017,1,254,282,1,1,1000001730,
93132,18/01/2017,31/01/2017,2,204,63,1,1,1000001731,
93133,22/06/2017,02/07/2017,1,265,269,1,1,1000001732,
93134,29/10/2017,11/11/2017,4,235,278,1,1,1000001733,
93135,04/01/2017,09/01/2017,1,206,108,1,1,1000001734,
93136,04/01/2017,12/01/2017,1,299,6,1,1,1000001735,
93137,30/06/2017,03/07/2017,1,234,189,1,1,1000001736,
93138,23/06/2017,24/06/2017,4,299,244,1,1,1000001737,
93139,01/06/2017,09/06/2017,3,220,161,1,1,1000001738,
93140,08/01/2017,16/01/2017,2,245,103,1,1,1000001739,
93141,16/07/2017,31/07/2017,4,237,91,1,1,1000001740,
93142,28/02/2017,10/03/2017,3,269,129,1,1,1000001741,
93143,25/03/2017,28/03/2017,1,242,211,1,1,1000001742,
93144,19/07/2017,22/07/2017,1,292,138,1,1,1000001743,
93145,07/07/2017,08/07/2017,2,292,132,1,1,1000001744,
93146,12/02/2017,16/02/2017,3,294,244,1,1,1000001745,
93147,25/03/2017,02/04/2017,1,298,266,1,1,1000001746,
93148,25/09/2017,03/10/2017,3,254,99,1,1,1000001747,
