IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
4120,18/08/2019,30/08/2019,2,277,82,0,0,1000003071,
4121,08/12/2019,23/12/2019,2,268,203,1,1,1000003072,
4122,30/03/2019,31/03/2019,2,285,188,0,0,1000003073,
4123,24/07/2019,01/08/2019,2,202,139,0,0,1000003074,
4124,28/03/2019,07/04/2019,2,210,55,1,1,1000003075,
4125,24/09/2019,09/10/2019,2,240,11,1,1,1000003076,
4126,06/07/2019,21/07/2019,2,227,291,1,1,1000003077,
4127,07/11/2019,11/11/2019,2,206,228,0,0,1000003078,
4128,15/06/2019,24/06/2019,2,242,100,0,0,1000003079,
4129,05/08/2019,15/08/2019,2,293,70,1,1,1000003080,
4130,22/12/2019,24/12/2019,2,236,157,1,1,1000003081,
4131,18/08/2019,02/09/2019,2,283,67,1,1,1000003082,
4132,04/09/2019,10/09/2019,2,292,97,0,0,1000003083,
4133,16/10/2019,27/10/2019,2,227,71,0,0,1000003084,
4134,19/11/2019,23/11/2019,2,220,87,0,0,1000003085,
4135,18/11/2019,29/11/2019,2,216,161,0,0,1000003086,
4136,28/07/2019,02/08/2019,2,262,291,1,1,1000003087,
4137,12/03/2019,20/03/2019,2,288,219,0,0,1000003088,
4138,28/12/2019,06/01/2020,2,280,27,1,1,1000003089,
4139,31/05/2019,09/06/2019,2,280,194,1,1,1000003090,
4140,24/03/2019,01/04/2019,2,269,94,1,1,1000003091,
4141,13/03/2019,26/03/2019,2,226,45,1,1,1000003092,
4142,11/06/2019,18/06/2019,2,269,14,1,1,1000003093,
4143,20/06/2019,24/06/2019,2,239,271,0,0,1000003094,
4144,21/12/2019,03/01/2020,2,297,180,1,1,1000003095,
4145,27/11/2019,12/12/2019,2,241,154,1,1,1000003096,
4146,03/08/2019,17/08/2019,2,212,161,1,1,1000003097,
4147,05/08/2019,19/08/2019,2,226,127,1,1,1000003098,
4148,10/02/2019,23/02/2019,2,210,48,1,1,1000003099,
4149,23/10/2019,05/11/2019,2,253,194,0,0,1000003100,
4150,28/05/2019,07/06/2019,2,239,238,0,0,1000003101,
4151,01/09/2019,04/09/2019,2,236,20,1,1,1000003102,
4152,16/12/2019,28/12/2019,2,222,132,0,0,1000003103,
4153,10/02/2019,17/02/2019,2,275,86,0,0,1000003104,
4154,25/07/2019,02/08/2019,2,213,8,1,1,1000003105,
4155,12/03/2019,25/03/2019,2,276,24,0,0,1000003106,
4156,26/09/2019,30/09/2019,2,228,178,1,1,1000003107,
4157,27/11/2019,29/11/2019,2,289,254,1,1,1000003108,
4158,05/12/2019,18/12/2019,2,203,16,1,1,1000003109,
4159,18/09/2019,29/09/2019,2,238,32,1,1,1000003110,
4160,02/11/2019,15/11/2019,2,258,278,1,1,1000003111,
4161,09/10/2019,18/10/2019,2,261,298,1,1,1000003112,
4162,03/04/2019,13/04/2019,2,231,110,1,1,1000003113,
4163,23/08/2019,04/09/2019,2,285,124,0,0,1000003114,
4164,17/07/2019,26/07/2019,2,280,258,0,0,1000003115,
4165,08/11/2019,15/11/2019,2,209,189,1,1,1000003116,
4166,13/02/2019,21/02/2019,2,225,45,0,0,1000003117,
4167,29/09/2019,06/10/2019,2,252,56,1,1,1000003118,
4168,05/05/2019,13/05/2019,2,212,108,1,1,1000003119,
4169,07/07/2019,10/07/2019,2,270,112,0,0,1000003120,
4170,19/07/2019,20/07/2019,2,232,83,0,0,1000003121,
4171,10/01/2019,22/01/2019,2,255,61,1,1,1000003122,
4172,21/05/2019,01/06/2019,2,291,164,1,1,1000003123,
4173,09/10/2019,24/10/2019,2,214,32,0,0,1000003124,
4174,06/11/2019,15/11/2019,2,257,281,0,0,1000003125,
4175,17/04/2019,26/04/2019,2,226,83,0,0,1000003126,
4176,24/07/2019,26/07/2019,2,210,178,1,1,1000003127,
4177,02/11/2019,04/11/2019,2,270,164,1,1,1000003128,
4178,30/09/2019,07/10/2019,2,292,65,0,0,1000003129,
4179,19/11/2019,23/11/2019,2,234,212,1,1,1000003130,
4180,19/05/2019,22/05/2019,2,239,152,0,0,1000003131,
4181,28/03/2019,04/04/2019,2,237,116,1,1,1000003132,
4182,29/10/2019,11/11/2019,2,244,225,1,1,1000003133,
4183,23/04/2019,27/04/2019,2,215,230,1,1,1000003134,
4184,31/01/2019,12/02/2019,2,203,59,1,1,1000003135,
4185,19/11/2019,28/11/2019,2,236,35,0,0,1000003136,
4186,29/12/2019,13/01/2020,2,238,46,0,0,1000003137,
4187,25/02/2019,28/02/2019,2,287,200,0,0,1000003138,
4188,01/03/2019,10/03/2019,2,228,283,1,1,1000003139,
4189,11/11/2019,17/11/2019,2,295,82,0,0,1000003140,
4190,21/11/2019,28/11/2019,2,271,159,1,1,1000003141,
4191,15/04/2019,27/04/2019,2,297,174,1,1,1000003142,
4192,11/05/2019,23/05/2019,2,219,180,0,0,1000003143,
4193,15/04/2019,22/04/2019,2,291,247,1,1,1000003144,
4194,15/09/2019,29/09/2019,2,280,37,1,1,1000003145,
4195,03/01/2019,04/01/2019,2,263,6,1,1,1000003146,
4196,24/08/2019,02/09/2019,2,260,23,0,0,1000003147,
4197,27/01/2019,07/02/2019,2,270,37,1,1,1000003148,
4198,09/05/2019,14/05/2019,2,279,112,0,0,1000003149,
4199,02/10/2019,13/10/2019,2,258,81,0,0,1000003150,
4200,21/07/2019,23/07/2019,2,229,156,1,1,1000003151,
4201,10/04/2019,23/04/2019,2,271,167,1,1,1000003152,
4202,08/05/2019,23/05/2019,2,220,84,0,0,1000003153,
4203,13/05/2019,21/05/2019,2,215,269,1,1,1000003154,
4204,06/04/2019,13/04/2019,2,248,243,0,0,1000003155,
4205,06/07/2019,16/07/2019,2,230,283,1,1,1000003156,
4206,04/07/2019,05/07/2019,2,298,71,1,1,1000003157,
4207,04/09/2019,17/09/2019,2,265,86,0,0,1000003158,
4208,06/09/2019,21/09/2019,2,252,248,1,1,1000003159,
4209,30/04/2019,10/05/2019,2,281,36,0,0,1000003160,
4210,26/09/2019,09/10/2019,2,223,238,1,1,1000003161,
4211,08/11/2019,18/11/2019,2,254,84,1,1,1000003162,
4212,08/12/2019,14/12/2019,2,269,33,1,1,1000003163,
4213,30/03/2019,10/04/2019,2,262,185,0,0,1000003164,
4214,14/07/2019,24/07/2019,2,273,161,0,0,1000003165,
4215,12/04/2019,19/04/2019,2,247,295,1,1,1000003166,
4216,16/07/2019,27/07/2019,2,229,121,0,0,1000003167,
4217,18/02/2019,02/03/2019,2,254,293,1,1,1000003168,
4218,16/04/2019,20/04/2019,2,235,190,0,0,1000003169,
4219,30/01/2019,31/01/2019,2,261,150,0,0,1000003170,
4220,21/01/2019,23/01/2019,2,243,13,1,1,1000003171,
4221,08/09/2019,21/09/2019,2,297,245,0,0,1000003172,
4222,26/11/2019,09/12/2019,2,299,48,1,1,1000003173,
4223,03/02/2019,15/02/2019,2,236,105,0,0,1000003174,
4224,21/09/2019,01/10/2019,2,212,109,1,1,1000003175,
4225,28/08/2019,04/09/2019,2,251,53,1,1,1000003176,
4226,15/06/2019,17/06/2019,2,287,46,1,1,1000003177,
4227,22/12/2019,26/12/2019,2,264,128,0,0,1000003178,
4228,04/01/2019,12/01/2019,2,263,70,0,0,1000003179,
4229,04/04/2019,12/04/2019,2,279,164,0,0,1000003180,
4230,30/03/2019,08/04/2019,2,234,125,0,0,1000003181,
4231,08/12/2019,14/12/2019,2,288,115,0,0,1000003182,
4232,06/07/2019,21/07/2019,2,254,266,0,0,1000003183,
4233,21/02/2019,07/03/2019,2,204,234,0,0,1000003184,
4234,22/02/2019,02/03/2019,2,293,48,0,0,1000003185,
4235,07/02/2019,21/02/2019,2,228,185,1,1,1000003186,
4236,13/09/2019,22/09/2019,2,264,224,0,0,1000003187,
4237,14/02/2019,18/02/2019,2,273,40,1,1,1000003188,
4238,07/03/2019,10/03/2019,2,278,146,1,1,1000003189,
4239,24/04/2019,05/05/2019,2,268,27,1,1,1000003190,
4240,01/01/2019,10/01/2019,2,243,202,1,1,1000003191,
4241,02/06/2019,07/06/2019,2,253,1,1,1,1000003192,
4242,18/05/2019,23/05/2019,2,252,128,1,1,1000003193,
4243,31/03/2019,02/04/2019,2,230,163,0,0,1000003194,
4244,26/12/2019,10/01/2020,2,201,209,0,0,1000003195,
4245,11/07/2019,21/07/2019,2,222,241,0,0,1000003196,
4246,12/03/2019,27/03/2019,2,268,275,0,0,1000003197,
4247,03/07/2019,15/07/2019,2,219,32,0,0,1000003198,
4248,20/10/2019,22/10/2019,2,222,291,1,1,1000003199,
4249,05/01/2019,16/01/2019,2,273,266,1,1,1000003200,
4250,12/11/2019,14/11/2019,2,272,215,0,0,1000003201,
4251,09/01/2019,15/01/2019,2,215,289,1,1,1000003202,
4252,11/08/2019,20/08/2019,2,207,216,0,0,1000003203,
4253,23/09/2019,24/09/2019,2,246,149,1,1,1000003204,
4254,22/04/2019,25/04/2019,2,248,278,0,0,1000003205,
4255,10/02/2019,14/02/2019,2,283,212,0,0,1000003206,
4256,18/06/2019,24/06/2019,2,282,48,0,0,1000003207,
4257,16/01/2019,17/01/2019,2,274,192,1,1,1000003208,
4258,03/12/2019,06/12/2019,2,286,128,0,0,1000003209,
4259,08/03/2019,19/03/2019,2,279,162,1,1,1000003210,
4260,08/08/2019,14/08/2019,2,236,219,1,1,1000003211,
4261,07/06/2019,16/06/2019,2,213,18,1,1,1000003212,
4262,25/12/2019,30/12/2019,2,278,266,1,1,1000003213,
4263,24/08/2019,27/08/2019,2,209,61,0,0,1000003214,
4264,09/02/2019,10/02/2019,2,208,195,0,0,1000003215,
4265,24/10/2019,08/11/2019,2,241,128,0,0,1000003216,
4266,30/09/2019,10/10/2019,2,248,108,1,1,1000003217,
4267,27/09/2019,09/10/2019,2,288,32,1,1,1000003218,
4268,12/06/2019,18/06/2019,2,285,71,0,0,1000003219,
4269,28/10/2019,29/10/2019,2,290,19,1,1,1000003220,
4270,01/06/2019,09/06/2019,2,214,227,0,0,1000003221,
4271,06/02/2019,20/02/2019,2,251,60,1,1,1000003222,
4272,29/12/2019,30/12/2019,2,214,151,1,1,1000003223,
4273,11/10/2019,25/10/2019,2,278,95,1,1,1000003224,
4274,28/03/2019,07/04/2019,2,284,277,1,1,1000003225,
4275,16/08/2019,23/08/2019,2,288,105,1,1,1000003226,
4276,29/11/2019,04/12/2019,2,265,155,0,0,1000003227,
4277,08/01/2019,21/01/2019,2,258,51,1,1,1000003228,
4278,25/10/2019,04/11/2019,2,283,239,1,1,1000003229,
4279,25/03/2019,04/04/2019,2,210,272,1,1,1000003230,
4280,19/11/2019,02/12/2019,2,274,64,1,1,1000003231,
4281,11/07/2019,24/07/2019,2,245,133,0,0,1000003232,
4282,26/03/2019,03/04/2019,2,297,241,1,1,1000003233,
4283,13/10/2019,27/10/2019,2,231,134,1,1,1000003234,
4284,22/07/2019,25/07/2019,2,297,251,1,1,1000003235,
4285,19/08/2019,31/08/2019,2,251,252,1,1,1000003236,
4286,12/09/2019,18/09/2019,2,269,190,1,1,1000003237,
4287,27/07/2019,05/08/2019,2,233,152,0,0,1000003238,
4288,12/11/2019,16/11/2019,2,268,175,1,1,1000003239,
4289,24/02/2019,09/03/2019,2,261,255,1,1,1000003240,
4290,27/03/2019,01/04/2019,2,218,234,1,1,1000003241,
4291,02/10/2019,11/10/2019,2,300,241,0,0,1000003242,
4292,24/11/2019,03/12/2019,2,250,186,1,1,1000003243,
4293,01/11/2019,05/11/2019,2,238,146,1,1,1000003244,
4294,05/07/2019,15/07/2019,2,278,184,0,0,1000003245,
4295,14/10/2019,22/10/2019,2,300,79,0,0,1000003246,
4296,27/04/2019,01/05/2019,2,252,11,1,1,1000003247,
4297,05/08/2019,16/08/2019,2,204,146,1,1,1000003248,
4298,18/01/2019,01/02/2019,2,278,111,1,1,1000003249,
4299,26/06/2019,08/07/2019,2,242,22,0,0,1000003250,
4300,25/11/2019,02/12/2019,2,254,42,1,1,1000003251,
4301,16/12/2019,19/12/2019,2,225,215,1,1,1000003252,
4302,31/05/2019,04/06/2019,2,236,186,1,1,1000003253,
4303,03/02/2019,05/02/2019,2,231,98,0,0,1000003254,
4304,17/10/2019,31/10/2019,2,266,12,1,1,1000003255,
4305,08/08/2019,21/08/2019,2,255,207,1,1,1000003256,
4306,06/04/2019,17/04/2019,2,267,96,1,1,1000003257,
4307,27/11/2019,03/12/2019,2,230,162,1,1,1000003258,
4308,31/08/2019,04/09/2019,2,248,248,0,0,1000003259,
4309,29/12/2019,09/01/2020,2,245,31,0,0,1000003260,
4310,01/09/2019,09/09/2019,2,235,200,1,1,1000003261,
4311,09/05/2019,17/05/2019,2,203,38,0,0,1000003262,
4312,11/12/2019,26/12/2019,2,296,188,0,0,1000003263,
4313,20/05/2019,03/06/2019,2,261,69,0,0,1000003264,
4314,23/03/2019,05/04/2019,2,232,30,0,0,1000003265,
4315,04/11/2019,17/11/2019,2,209,167,1,1,1000003266,
4316,23/06/2019,05/07/2019,2,275,277,0,0,1000003267,
4317,07/12/2019,11/12/2019,2,250,69,1,1,1000003268,
4318,28/03/2019,03/04/2019,2,236,201,1,1,1000003269,
4319,21/02/2019,05/03/2019,2,223,84,0,0,1000003270,
4320,06/04/2019,16/04/2019,2,204,68,1,1,1000003271,
4321,05/04/2019,08/04/2019,2,296,7,0,0,1000003272,
4322,22/04/2019,29/04/2019,2,239,101,0,0,1000003273,
4323,31/10/2019,01/11/2019,2,284,13,1,1,1000003274,
4324,22/12/2019,23/12/2019,2,250,26,0,0,1000003275,
4325,21/02/2019,02/03/2019,2,243,192,1,1,1000003276,
4326,11/09/2019,26/09/2019,2,273,199,0,0,1000003277,
4327,26/02/2019,11/03/2019,2,290,5,0,0,1000003278,
4328,09/04/2019,11/04/2019,2,284,277,0,0,1000003279,
4329,29/01/2019,05/02/2019,2,217,14,1,1,1000003280,
4330,30/12/2019,02/01/2020,2,213,180,0,0,1000003281,
4331,16/12/2019,21/12/2019,2,246,161,1,1,1000003282,
4332,04/02/2019,12/02/2019,2,253,4,0,0,1000003283,
4333,04/05/2019,13/05/2019,2,236,219,1,1,1000003284,
4334,15/01/2019,27/01/2019,2,241,137,0,0,1000003285,
4335,21/05/2019,02/06/2019,2,263,205,0,0,1000003286,
4336,24/04/2019,07/05/2019,2,240,269,1,1,1000003287,
4337,20/06/2019,02/07/2019,2,264,8,1,1,1000003288,
4338,04/08/2019,15/08/2019,2,271,12,1,1,1000003289,
4339,30/10/2019,02/11/2019,2,300,233,0,0,1000003290,
4340,23/09/2019,28/09/2019,2,283,247,1,1,1000003291,
4341,21/03/2019,04/04/2019,2,251,266,1,1,1000003292,
4342,08/10/2019,12/10/2019,2,244,44,0,0,1000003293,
4343,02/12/2019,12/12/2019,2,239,233,0,0,1000003294,
4344,09/12/2019,24/12/2019,2,295,163,0,0,1000003295,
4345,04/12/2019,08/12/2019,2,263,119,0,0,1000003296,
4346,09/01/2019,20/01/2019,2,278,94,1,1,1000003297,
4347,12/06/2019,22/06/2019,2,288,167,1,1,1000003298,
4348,22/02/2019,26/02/2019,2,279,7,0,0,1000003299,
4349,11/04/2019,19/04/2019,2,214,267,0,0,1000003300,
4350,26/05/2019,30/05/2019,2,231,186,1,1,1000003301,
4351,29/06/2019,01/07/2019,2,220,162,0,0,1000003302,
4352,08/01/2019,11/01/2019,2,298,247,1,1,1000003303,
4353,18/05/2019,23/05/2019,2,231,276,0,0,1000003304,
4354,22/09/2019,03/10/2019,2,279,185,0,0,1000003305,
4355,08/02/2019,18/02/2019,2,202,148,0,0,1000003306,
4356,16/03/2019,23/03/2019,2,297,275,1,1,1000003307,
4357,28/08/2019,01/09/2019,2,269,272,0,0,1000003308,
4358,11/09/2019,15/09/2019,2,285,290,1,1,1000003309,
4359,29/04/2019,09/05/2019,2,243,7,0,0,1000003310,
4360,06/01/2019,18/01/2019,2,263,139,1,1,1000003311,
4361,05/08/2019,06/08/2019,2,223,88,0,0,1000003312,
4362,07/03/2019,21/03/2019,2,207,30,0,0,1000003313,
4363,07/11/2019,18/11/2019,2,286,28,0,0,1000003314,
4364,06/10/2019,14/10/2019,2,284,101,1,1,1000003315,
4365,27/06/2019,10/07/2019,2,255,201,1,1,1000003316,
4366,21/08/2019,30/08/2019,2,238,24,1,1,1000003317,
4367,16/08/2019,23/08/2019,2,211,44,1,1,1000003318,
4368,02/11/2019,13/11/2019,2,265,279,0,0,1000003319,
4369,29/05/2019,13/06/2019,2,242,213,1,1,1000003320,
4370,08/05/2019,09/05/2019,2,271,276,1,1,1000003321,
4371,05/10/2019,10/10/2019,2,277,167,0,0,1000003322,
4372,09/08/2019,20/08/2019,2,292,134,1,1,1000003323,
4373,21/05/2019,26/05/2019,2,206,256,0,0,1000003324,
4374,09/05/2019,11/05/2019,2,265,78,0,0,1000003325,
4375,15/04/2019,25/04/2019,2,272,238,0,0,1000003326,
4376,09/09/2019,16/09/2019,2,238,44,1,1,1000003327,
4377,21/11/2019,29/11/2019,2,228,25,0,0,1000003328,
4378,02/11/2019,07/11/2019,2,208,53,1,1,1000003329,
4379,21/09/2019,06/10/2019,2,238,252,0,0,1000003330,
4380,08/08/2019,19/08/2019,2,249,287,1,1,1000003331,
4381,13/11/2019,24/11/2019,2,217,129,0,0,1000003332,
4382,25/10/2019,26/10/2019,2,260,273,0,0,1000003333,
4383,28/03/2019,06/04/2019,2,206,207,1,1,1000003334,
4384,15/11/2019,16/11/2019,2,268,147,1,1,1000003335,
4385,11/09/2019,26/09/2019,2,243,165,1,1,1000003336,
4386,04/12/2019,19/12/2019,2,262,14,0,0,1000003337,
4387,09/04/2019,21/04/2019,2,264,251,0,0,1000003338,
4388,10/08/2019,20/08/2019,2,231,146,1,1,1000003339,
4389,23/04/2019,04/05/2019,2,285,281,0,0,1000003340,
4390,27/12/2019,09/01/2020,2,252,49,0,0,1000003341,
4391,04/04/2019,10/04/2019,2,271,283,0,0,1000003342,
4392,07/10/2019,08/10/2019,2,264,234,1,1,1000003343,
4393,12/12/2019,20/12/2019,2,242,141,0,0,1000003344,
4394,31/10/2019,13/11/2019,2,202,174,0,0,1000003345,
4395,24/05/2019,30/05/2019,2,247,241,0,0,1000003346,
4396,22/10/2019,06/11/2019,2,256,37,1,1,1000003347,
4397,04/05/2019,09/05/2019,2,269,127,0,0,1000003348,
4398,31/03/2019,12/04/2019,2,239,3,1,1,1000003349,
4399,06/08/2019,08/08/2019,2,218,194,1,1,1000003350,
4400,26/01/2019,27/01/2019,2,236,27,1,1,1000003351,
4401,29/08/2019,06/09/2019,2,265,226,0,0,1000003352,
4402,22/04/2019,06/05/2019,2,257,178,1,1,1000003353,
4403,27/12/2019,29/12/2019,2,265,272,1,1,1000003354,
4404,22/02/2019,26/02/2019,2,258,293,0,0,1000003355,
4405,10/01/2019,11/01/2019,2,285,118,1,1,1000003356,
4406,10/07/2019,19/07/2019,2,287,13,0,0,1000003357,
4407,10/11/2019,12/11/2019,2,259,104,1,1,1000003358,
4408,02/12/2019,17/12/2019,2,204,169,1,1,1000003359,
4409,03/04/2019,04/04/2019,2,243,98,1,1,1000003360,
4410,07/07/2019,17/07/2019,2,215,122,1,1,1000003361,
4411,22/07/2019,26/07/2019,2,296,36,1,1,1000003362,
4412,28/04/2019,30/04/2019,2,234,158,0,0,1000003363,
4413,11/01/2019,24/01/2019,2,236,57,0,0,1000003364,
4414,24/09/2019,29/09/2019,2,208,222,0,0,1000003365,
4415,22/03/2019,23/03/2019,2,238,208,0,0,1000003366,
4416,08/05/2019,16/05/2019,2,201,143,0,0,1000003367,
4417,20/05/2019,21/05/2019,2,276,78,0,0,1000003368,
4418,08/09/2019,21/09/2019,2,276,123,0,0,1000003369,
4419,17/10/2019,21/10/2019,2,242,33,1,1,1000003370,
4420,28/10/2019,04/11/2019,2,235,89,1,1,1000003371,
4421,03/07/2019,09/07/2019,2,215,65,1,1,1000003372,
4422,11/05/2019,12/05/2019,2,235,143,1,1,1000003373,
4423,06/02/2019,14/02/2019,2,211,148,1,1,1000003374,
4424,04/04/2019,19/04/2019,2,217,74,0,0,1000003375,
4425,21/05/2019,30/05/2019,2,290,275,0,0,1000003376,
4426,18/02/2019,20/02/2019,2,211,208,1,1,1000003377,
4427,14/01/2019,24/01/2019,2,207,106,1,1,1000003378,
4428,04/11/2019,09/11/2019,2,209,199,1,1,1000003379,
4429,23/02/2019,09/03/2019,2,282,151,0,0,1000003380,
4430,14/01/2019,23/01/2019,2,296,196,1,1,1000003381,
4431,20/05/2019,21/05/2019,2,248,197,1,1,1000003382,
4432,02/05/2019,05/05/2019,2,299,168,1,1,1000003383,
4433,12/01/2019,14/01/2019,2,296,26,1,1,1000003384,
4434,29/11/2019,30/11/2019,2,297,283,1,1,1000003385,
4435,15/12/2019,24/12/2019,2,300,230,1,1,1000003386,
4436,02/07/2019,05/07/2019,2,286,33,0,0,1000003387,
4437,24/03/2019,27/03/2019,2,271,273,1,1,1000003388,
4438,30/11/2019,11/12/2019,2,288,34,1,1,1000003389,
4439,04/02/2019,19/02/2019,2,291,176,1,1,1000003390,
4440,05/07/2019,20/07/2019,2,215,264,1,1,1000003391,
4441,10/09/2019,17/09/2019,2,252,90,1,1,1000003392,
4442,13/01/2019,17/01/2019,2,256,124,0,0,1000003393,
4443,11/08/2019,23/08/2019,2,239,127,0,0,1000003394,
4444,27/01/2019,07/02/2019,2,279,210,1,1,1000003395,
4445,04/10/2019,16/10/2019,2,258,234,1,1,1000003396,
4446,29/08/2019,08/09/2019,2,213,176,0,0,1000003397,
4447,20/09/2019,21/09/2019,2,226,89,0,0,1000003398,
4448,05/07/2019,17/07/2019,2,278,155,1,1,1000003399,
4449,16/05/2019,31/05/2019,2,247,230,1,1,1000003400,
4450,27/02/2019,07/03/2019,2,219,52,1,1,1000003401,
4451,27/04/2019,11/05/2019,2,256,138,1,1,1000003402,
4452,23/09/2019,28/09/2019,2,212,202,1,1,1000003403,
4453,11/12/2019,20/12/2019,2,288,141,1,1,1000003404,
4454,21/02/2019,05/03/2019,2,280,113,0,0,1000003405,
4455,19/03/2019,23/03/2019,2,237,40,1,1,1000003406,
4456,18/06/2019,27/06/2019,2,215,23,0,0,1000003407,
4457,28/12/2019,05/01/2020,2,205,82,0,0,1000003408,
4458,03/06/2019,08/06/2019,2,210,208,0,0,1000003409,
4459,25/12/2019,04/01/2020,2,285,133,0,0,1000003410,
4460,15/11/2019,22/11/2019,2,268,293,1,1,1000003411,
4461,13/05/2019,28/05/2019,2,223,242,1,1,1000003412,
4462,15/06/2019,28/06/2019,2,240,248,1,1,1000003413,
4463,24/08/2019,25/08/2019,2,237,162,0,0,1000003414,
4464,15/09/2019,21/09/2019,2,238,295,0,0,1000003415,
4465,17/09/2019,27/09/2019,2,241,18,1,1,1000003416,
4466,17/12/2019,25/12/2019,2,259,46,1,1,1000003417,
4467,08/08/2019,11/08/2019,2,239,224,1,1,1000003418,
4468,11/04/2019,13/04/2019,2,296,133,1,1,1000003419,
4469,31/03/2019,04/04/2019,2,249,17,0,0,1000003420,
4470,04/01/2019,11/01/2019,2,298,46,1,1,1000003421,
4471,09/03/2019,24/03/2019,2,250,276,0,0,1000003422,
4472,17/09/2019,23/09/2019,2,216,59,0,0,1000003423,
4473,07/06/2019,17/06/2019,2,231,121,1,1,1000003424,
4474,22/12/2019,28/12/2019,2,258,57,0,0,1000003425,
4475,06/09/2019,14/09/2019,2,276,269,0,0,1000003426,
4476,03/02/2019,12/02/2019,2,236,233,1,1,1000003427,
4477,16/06/2019,28/06/2019,2,299,264,0,0,1000003428,
4478,20/12/2019,26/12/2019,2,235,65,1,1,1000003429,
4479,21/02/2019,24/02/2019,2,249,300,1,1,1000003430,
4480,28/10/2019,10/11/2019,2,257,219,1,1,1000003431,
4481,22/10/2019,31/10/2019,2,298,269,1,1,1000003432,
4482,01/03/2019,10/03/2019,2,254,144,0,0,1000003433,
4483,24/10/2019,02/11/2019,2,247,75,1,1,1000003434,
4484,27/08/2019,06/09/2019,2,217,264,1,1,1000003435,
4485,12/03/2019,13/03/2019,2,227,32,1,1,1000003436,
4486,19/09/2019,04/10/2019,2,251,68,1,1,1000003437,
4487,24/10/2019,08/11/2019,2,272,299,0,0,1000003438,
4488,27/11/2019,30/11/2019,2,209,242,0,0,1000003439,
4489,12/09/2019,22/09/2019,2,293,152,1,1,1000003440,
4490,28/07/2019,09/08/2019,2,248,87,0,0,1000003441,
4491,03/02/2019,09/02/2019,2,216,195,0,0,1000003442,
4492,21/08/2019,25/08/2019,2,257,286,1,1,1000003443,
4493,07/08/2019,17/08/2019,2,263,34,1,1,1000003444,
4494,19/11/2019,23/11/2019,2,300,74,1,1,1000003445,
4495,22/11/2019,05/12/2019,2,275,60,0,0,1000003446,
4496,05/12/2019,13/12/2019,2,215,236,0,0,1000003447,
4497,30/09/2019,05/10/2019,2,237,87,1,1,1000003448,
4498,10/05/2019,11/05/2019,2,293,116,1,1,1000003449,
4499,23/10/2019,07/11/2019,2,248,20,0,0,1000003450,
4500,09/01/2019,15/01/2019,2,264,80,0,0,1000003451,
4501,22/10/2019,26/10/2019,2,274,101,1,1,1000003452,
4502,31/08/2019,04/09/2019,2,228,75,1,1,1000003453,
4503,07/11/2019,22/11/2019,2,257,160,0,0,1000003454,
4504,12/07/2019,22/07/2019,2,296,94,0,0,1000003455,
4505,22/09/2019,29/09/2019,2,204,265,0,0,1000003456,
4506,28/01/2019,03/02/2019,2,230,247,1,1,1000003457,
4507,17/01/2019,24/01/2019,2,272,102,0,0,1000003458,
4508,26/03/2019,27/03/2019,2,290,22,1,1,1000003459,
4509,29/06/2019,01/07/2019,2,209,108,1,1,1000003460,
4510,22/03/2019,30/03/2019,2,214,23,1,1,1000003461,
4511,31/08/2019,14/09/2019,2,264,292,0,0,1000003462,
4512,26/04/2019,10/05/2019,2,246,37,0,0,1000003463,
4513,29/03/2019,05/04/2019,2,213,124,0,0,1000003464,
4514,17/07/2019,23/07/2019,2,277,48,0,0,1000003465,
4515,30/05/2019,08/06/2019,2,227,211,1,1,1000003466,
4516,26/02/2019,11/03/2019,2,252,151,1,1,1000003467,
4517,07/08/2019,14/08/2019,2,283,252,0,0,1000003468,
4518,11/01/2019,17/01/2019,2,256,234,1,1,1000003469,
4519,16/05/2019,18/05/2019,2,220,279,0,0,1000003470,
4520,21/10/2019,24/10/2019,2,249,248,0,0,1000003471,
4521,05/02/2019,13/02/2019,2,242,134,1,1,1000003472,
4522,10/03/2019,25/03/2019,2,230,185,0,0,1000003473,
4523,10/09/2019,17/09/2019,2,267,77,1,1,1000003474,
4524,14/03/2019,27/03/2019,2,245,286,1,1,1000003475,
4525,07/08/2019,15/08/2019,2,250,265,0,0,1000003476,
4526,19/05/2019,25/05/2019,2,272,206,1,1,1000003477,
4527,10/12/2019,15/12/2019,2,236,73,1,1,1000003478,
4528,11/08/2019,26/08/2019,2,221,206,1,1,1000003479,
4529,24/11/2019,30/11/2019,2,240,11,1,1,1000003480,
4530,19/06/2019,27/06/2019,2,288,135,1,1,1000003481,
4531,11/03/2019,17/03/2019,2,261,167,0,0,1000003482,
4532,19/05/2019,27/05/2019,2,295,223,0,0,1000003483,
4533,09/10/2019,14/10/2019,2,268,183,1,1,1000003484,
4534,11/06/2019,25/06/2019,2,251,17,0,0,1000003485,
4535,15/10/2019,21/10/2019,2,259,67,0,0,1000003486,
4536,27/07/2019,11/08/2019,2,209,238,1,1,1000003487,
4537,07/03/2019,12/03/2019,2,251,247,1,1,1000003488,
4538,10/07/2019,21/07/2019,2,281,287,1,1,1000003489,
4539,11/08/2019,12/08/2019,2,252,156,0,0,1000003490,
4540,14/07/2019,27/07/2019,2,211,65,0,0,1000003491,
